Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Вес (без упаковки),Производительность,Уровень шума,Монтаж,Температура нагретого воздуха
https://cdn.entero.ru/mp@2x/47/66/4766dff6c452b8246cf5b25c5e31f9fa.jpg,Тепловентилятор Тепломаш КЭВ-20Т20Е,Тепловентилятор Тепломаш КЭВ-20Т20Е,44559,RUB,Да,Тепломаш,Климатическая техника,Обогреватели,Тепловентиляторы,https://entero.ru/item/57264,"<p>Тепловентилятор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/57264""><b class=""b"">Тепломаш КЭВ-20Т20Е</b></a> предназначен для рециркуляционного воздушного отопления больших помещений: производственных цехов, складов, ангаров и т.п. Прибор оснащен терморегулятором и устройствами защиты от перекоса, пропадания фаз и внештатной ситуации: после выключения изделия роторным переключателем происходит механическое заклинивание пускателя (в этом случае оборудование остается в режиме обдува невыключившихся ТЭНов).</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Подогрев воздуха: 0 / 17 / 12 / 24 °C</li>
<li>Эффективная длина струи: 14 м</li>
<li>Потребляемая мощность двигателя: 0,18 кВт</li>
<li>Максимальный ток: 36 А</li>
<li>Частота вращения: 1350 об/мин.</li>
</ul>",57264,электрический,380 В,от 10 до 20 кВт,524 мм,557 мм,452 мм,,Россия,,,0,https://entero.ru/manuals/26108/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D0%BE%D0%BC%D0%B0%D1%88%20%D0%9A%D0%AD%D0%92-20%D0%A220%D0%95.doc;https://entero.ru/manuals/26109/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,46416,22.4 кг,2500 м3/час,46 дБ,напольный,от 5 до 40 °C
https://cdn.entero.ru/mp@2x/b0/03/b003b1dd6c8ae37e5fa5c0d44d41ec05.jpg,Тепловентилятор Тепломаш КЭВ-50Т20Е,Тепловентилятор Тепломаш КЭВ-50Т20Е,85635,RUB,Да,Тепломаш,Климатическая техника,Обогреватели,Тепловентиляторы,https://entero.ru/item/57268,"<p>Тепловентилятор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/57268""><b class=""b"">Тепломаш КЭВ-50Т20Е</b></a> предназначен для рециркуляционного воздушного отопления больших помещений: производственных цехов, складов, ангаров и т.п. Прибор оснащен терморегулятором и устройствами защиты от перекоса, пропадания фаз и внештатной ситуации: после выключения изделия роторным переключателем происходит механическое заклинивание пускателя (в этом случае оборудование остается в режиме обдува невыключившихся ТЭНов).</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>​Подогрев воздуха: 0 / 12 / 18 / 24 °C</li>
<li>Эффективная длина струи: 20 м</li>
<li>Потребляемая мощность двигателя: 0,78 кВт</li>
<li>Максимальный ток: 78 А</li>
<li>Частота вращения: 1350 об/мин.</li>
</ul>",57268,электрический,380 В,от 25 до 50 кВт,747 мм,761 мм,705 мм,,Россия,,,0,https://entero.ru/manuals/26118/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D0%BE%D0%BC%D0%B0%D1%88%20%D0%9A%D0%AD%D0%92-50%D0%A220%D0%95.doc;https://entero.ru/manuals/26116/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,89203,58.5 кг,6000 м3/час,60 дБ,напольный,
https://cdn.entero.ru/mp@2x/a7/f2/a7f2aadfa258fe6f06ae2763159fc24f.jpg,"Тепловентилятор Тепломаш КЭВ-180Т5,6W3",КЭВ-180Т5.6W3,92205,RUB,Да,Тепломаш,Климатическая техника,Обогреватели,Тепловентиляторы,https://entero.ru/item/39117,"<p>Тепловентилятор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/39117""><b class=""b"">Тепломаш КЭВ-180Т5,6W3</b></a> можно использовать как автономно при подключении к основной системе центрального водоснабжения, так и в дополнительном обогреве. Нагревательный элемент имеет превосходный ресурс функционирования, высокую мощность и эффективность. В жаркий период года можно включать режим вентиляции, чтоб ускорить процесс циркуляции воздуха. Удобное регулирование угла подачи воздушной массы. На лицевой части предусмотрена защитная декоративная решетка, которая исключает попадания посторонних предметов в систему.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Быстрый нагрев помещения</li>
<li>Удобный выносной пульт управления прибором входит в стандартный комплект</li>
<li>Регулировка температуры нагрева воздуха и скорости вращения вентилятора</li>
<li>Регулирующие жалюзи</li>
<li>Защита от перегрева</li>
<li>Защита от размораживания теплообменника</li>
<li>Тихий двигатель</li>
<li>Осевой вентилятор</li>
<li>Водяной теплообменник не сжигает кислород</li>
<li>Корпус изготовлен из листовой оцинкованной стали со специальным антикоррозийным покрытием из высококачественного полимера</li>
<li>Защита от попадания посторонних предметов</li>
<li>Защитная решетка на задней панели</li>
<li>Класс защиты IP44</li>
</ul>

<p>Рассматриваемая модель является мощным тепловым вентилятором, который имеет прочный корпус. Благодаря этому все компоненты защищены от разных механических повреждений и гарантируется сохранность внешнего вида. Оборудование можно использовать как в быту, так и в помещениях промышленного назначения. Отличный вариант для создания дополнительного тепла или полного обогрева комнаты. Элегантная конструкция корпуса, надежность и простота в использовании. Встроенная крыльчатка создает и прогоняет воздух через греющий элемент, где происходит нагревание воздуха до необходимого температурного состояния, а потом его распределяет по всему помещению.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габаритные размеры с креплением, мм: 915x650x760</li>
<li>Присоединительные размеры патрубков для подвода/отвода теплоносителя: 1 3/4""</li>
<li>Максимальный ток, А: 1,2</li>
<li>Количество тепловентиляторов, подключаемых к одному пульту управления, шт.: 1</li>
<li>Три режима нагрева: без нагрева (режим вентилятора), 50%, 100%</li>
<li>Термостат</li>
<li>Три режима расхода воздуха (3 частоты вращения электродвигателя)</li>
<li>Тепловой поток (при температуре воды, °С), кВт:
<ul>
<li>150/70 кВт - 120</li>
<li>130/70 кВт - 112</li>
<li>105/70 кВт - 100</li>
<li>95/70 кВт - 95</li>
<li>80/60 кВт - 77</li>
<li>60/40 кВт - 45</li>
</ul>
</li>
<li>Температура воздуха на выходе (при температуре воды, °С), °С:
<ul>
<li>150/70 °С - 61</li>
<li>130/70 °С - 58</li>
<li>105/70 °С - 53</li>
<li>95/70 °С - 51</li>
<li>80/60 °С - 44</li>
<li>60/40 °С - 32</li>
</ul>
</li>
<li>Расход воды (при температуре воды, °С), л/с:
<ul>
<li>150/70 л/с - 0,42</li>
<li>130/70 л/с - 0,51</li>
<li>105/70 л/с - 0,78</li>
<li>95/70 л/с - 1,04</li>
<li>80/60 л/с - 1,05</li>
<li>60/40 л/с - 0,6</li>
</ul>
</li>
<li>Длина свободной изотермической струи, м: 27</li>
<li>Высота монтажа при направлении нагретой струи вертикально вниз (вода 95/70°С, воздух 15°С), м: 5 - 8</li>
<li>Рекомендуемые размеры при установке на боковых ограждениях и конструкциях при направлении струи под углом 45°, м:
<ul>
<li>Н - < 6,5</li>
<li>D - 8 - 11</li>
<li>L - 7 - 11</li>
</ul>
</li>
</ul>",39117,водяной,380 В,от 45 до 120 кВт,915 мм,850 мм,870 мм,,Россия,,,0,https://entero.ru/manuals/11030/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D0%BE%D0%BC%D0%B0%D1%88%20%D0%9A%D0%AD%D0%92-180%D0%A25_6W3.doc;https://entero.ru/manuals/11031/%D0%AD%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F%20%D1%81%D1%85%D0%B5%D0%BC%D0%B0.pdf;https://entero.ru/manuals/11032/%D0%9A%D1%80%D0%B5%D0%BF%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5.pdf;https://entero.ru/manuals/11033/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,97058,61 кг,от 3800 до 7600 м3/час,61 дБ,настенный,от 5 до 40 °C
https://cdn.entero.ru/mp@2x/2c/80/2c800d648ec6790a03a394beb9e28037.jpg,Тепловентилятор Тепломаш КЭВ-15С40Е,Тепловентилятор Тепломаш КЭВ-15С40Е,28188,RUB,Да,Тепломаш,Климатическая техника,Обогреватели,Тепловентиляторы,https://entero.ru/item/57245,"<p>Тепловентилятор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/57245""><b class=""b"">Тепломаш КЭВ-15С40Е</b></a> предназначен для рециркуляционного воздушного отопления офисных, торговых, производственных, складских и других помещений. Прибор оснащен терморегулятором.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Подогрев воздуха:
<ul>
<li>Режим вентилятора: 0 °C</li>
<li>Режим 30% тепловой мощности: 17 °C</li>
<li>Режим 70% тепловой мощности: 34 °C</li>
<li>Режим 100% тепловой мощности: 51 °C</li>
</ul>
</li>
<li>Потребляемая мощность двигателя: 0,095 кВт</li>
<li>Максимальный ток: 23 А</li>
<li>Частота вращения: 1300 об/мин.</li>
</ul>",57245,электрический,380 В,от 5 до 15 кВт,340 мм,400 мм,540 мм,,Россия,,,0,https://entero.ru/manuals/26042/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D0%BE%D0%BC%D0%B0%D1%88%20%D0%9A%D0%AD%D0%92-15%D0%A140%D0%95.doc;https://entero.ru/manuals/26043/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,29363,14.4 кг,870 м3/час,48 дБ,напольный,от 5 до 40 °C
https://cdn.entero.ru/mp@2x/8b/c9/8bc9ef2096336435a4f7bc1d474ae689.jpg,Тепловентилятор Тепломаш КЭВ-25Т20Е,Тепловентилятор Тепломаш КЭВ-25Т20Е,44856,RUB,Да,Тепломаш,Климатическая техника,Обогреватели,Тепловентиляторы,https://entero.ru/item/57265,"<p>Тепловентилятор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/57265""><b class=""b"">Тепломаш КЭВ-25Т20Е</b></a> предназначен для рециркуляционного воздушного отопления больших помещений: производственных цехов, складов, ангаров и т.п. Прибор оснащен терморегулятором и устройствами защиты от перекоса, пропадания фаз и внештатной ситуации: после выключения изделия роторным переключателем происходит механическое заклинивание пускателя (в этом случае оборудование остается в режиме обдува невыключившихся ТЭНов).</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Подогрев воздуха: 0 / 25 / 18 / 29 °C</li>
<li>Эффективная длина струи: 14 м</li>
<li>Потребляемая мощность двигателя: 0,18 кВт</li>
<li>Максимальный ток: 46 А</li>
<li>Частота вращения: 1350 об/мин.</li>
</ul>",57265,электрический,380 В,от 15 до 25 кВт,524 мм,557 мм,452 мм,,Россия,,,0,https://entero.ru/manuals/26110/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D0%BE%D0%BC%D0%B0%D1%88%20%D0%9A%D0%AD%D0%92-25%D0%A220%D0%95.doc;https://entero.ru/manuals/26111/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,48757,23.2 кг,2500 м3/час,46 дБ,напольный,
https://cdn.entero.ru/mp@2x/b1/94/b194abf8421a13142320537de5f43553.jpg,Тепловентилятор Тепломаш КЭВ-69Т4W3,Тепловентилятор Тепломаш КЭВ-69Т4W3,51750,RUB,Да,Тепломаш,Климатическая техника,Обогреватели,Тепловентиляторы,https://entero.ru/item/39112,"<p>Тепловентилятор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/39112"">Тепломаш КЭВ-69Т4W3</a></b> можно использовать как автономно при подключении к основной системе центрального водоснабжения, так и в дополнительном обогреве. Нагревательный элемент имеет превосходный ресурс функционирования, высокую мощность и эффективность. В жаркий период года можно включать режим вентиляции, чтоб ускорить процесс циркуляции воздуха. Удобное регулирование угла подачи воздушной массы. На лицевой части предусмотрена защитная декоративная решетка, которая исключает попадания посторонних предметов в систему.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Быстрый нагрев помещения</li>
<li>Удобный выносной пульт управления прибором входит в стандартный комплект</li>
<li>Регулировка температуры нагрева воздуха и скорости вращения вентилятора</li>
<li>Регулирующие жалюзи</li>
<li>Защита от перегрева</li>
<li>Защита от размораживания теплообменника</li>
<li>Тихий двигатель</li>
<li>Осевой вентилятор</li>
<li>Водяной теплообменник не сжигает кислород</li>
<li>Корпус изготовлен из листовой оцинкованной стали со специальным антикоррозийным покрытием из высококачественного полимера</li>
<li>Защита от попадания посторонних предметов</li>
<li>Защитная решетка на задней панели</li>
<li>Класс защиты IP44</li>
</ul>

<p>Рассматриваемая модель является мощным тепловым вентилятором, который имеет прочный корпус. Благодаря этому все компоненты защищены от разных механических повреждений и гарантируется сохранность внешнего вида. Оборудование можно использовать как в быту, так и в помещениях промышленного назначения. Отличный вариант для создания дополнительного тепла или полного обогрева комнаты. Элегантная конструкция корпуса, надежность и простота в использовании. Встроенная крыльчатка создает и прогоняет воздух через греющий элемент, где происходит нагревание воздуха до необходимого температурного состояния, а потом его распределяет по всему помещению.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Габаритные размеры с креплением, мм: 690х600х565</li>
<li>Присоединительные размеры патрубков для подвода/отвода теплоносителя: 1""</li>
<li>Максимальный ток, А: 0,75</li>
<li>Потребляемая мощность двигателей, Вт: 160</li>
<li>Количество тепловентиляторов, подключаемых к одному пульту управления, шт.: 1</li>
<li>Три режима нагрева: без нагрева (режим вентилятора), 50%, 100%</li>
<li>Термостат</li>
<li>Три режима расхода воздуха (3 частоты вращения электродвигателя)</li>
<li>Тепловой поток (при температуре воды, °С), кВт:
<ul>
<li>150/70 кВт - 43</li>
<li>130/70 кВт - 40,2</li>
<li>105/70 кВт - 36,6</li>
<li>95/70 кВт - 35,1</li>
<li>80/60 кВт - 28,3</li>
<li>60/40 кВт - 15,7</li>
</ul>
</li>
<li>Температура воздуха на выходе (при температуре воды, °С), °С:
<ul>
<li>150/70 °С - 61</li>
<li>130/70 °С - 58</li>
<li>105/70 °С - 54</li>
<li>95/70 °С - 53</li>
<li>80/60 °С - 45</li>
<li>60/40 °С - 32</li>
</ul>
</li>
<li>Расход воды (при температуре воды, °С), л/с:
<ul>
<li>150/70 л/с - 0,15</li>
<li>130/70 л/с - 0,18</li>
<li>105/70 л/с - 0,29</li>
<li>95/70 л/с - 0,38</li>
<li>80/60 л/с - 0,38</li>
<li>60/40 л/с - 0,21</li>
</ul>
</li>
<li>Длина свободной изотермической струи, м: 14,5</li>
<li>Высота монтажа при направлении нагретой струи вертикально вниз (вода 95/70°С, воздух 15°С), м: 3,5 - 5,5</li>
<li>Рекомендуемые размеры при установке на боковых ограждениях и конструкциях при направлении струи под углом 45°, м:
<ul>
<li>Н - < 4</li>
<li>D - 6 - 7,5</li>
<li>L - 5 - 8</li>
</ul>
</li>
</ul>",39112,водяной,220 В,от 15.7 до 43 кВт,650 мм,400 мм,510 мм,,Россия,,,0,https://entero.ru/manuals/11010/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D0%BE%D0%BC%D0%B0%D1%88%20%D0%9A%D0%AD%D0%92-69%D0%A24W3.doc;https://entero.ru/manuals/11011/%D0%AD%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F%20%D1%81%D1%85%D0%B5%D0%BC%D0%B0.pdf;https://entero.ru/manuals/11012/%D0%9A%D1%80%D0%B5%D0%BF%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5.pdf;https://entero.ru/manuals/11013/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,53906,30.6 кг,от 1350 до 2600 м3/час,51 дБ,настенный,от 5 до 40 °C
https://cdn.entero.ru/mp@2x/08/4d/084dbd9b9aba2fcaf9e23d9b68829498.jpg,Тепловентилятор Тепломаш КЭВ-6С40Е,Тепловентилятор Тепломаш КЭВ-6С40Е,19233,RUB,Да,Тепломаш,Климатическая техника,Обогреватели,Тепловентиляторы,https://entero.ru/item/61390,"<p>Тепловентилятор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/61390""><b class=""b"">Тепломаш КЭВ-6С40Е</b></a> предназначен для обогрева офисных, торговых, производственных, складских и других помещений. Прибор оснащен терморегулятором и трубчатыми электрическими нагревателами (ТЭНами). Управление осуществляется 2 вращающимися ручками: роторного переключателя и терморегулятора, установленными на передней панели корпуса.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Подогрев воздуха: 0 / 16 / 32 °C</li>
<li>Мощность: * / 3 / 6 кВт</li>
<li>Потребляемая мощность двигателя: 0,05 кВт</li>
<li>Максимальный ток: 9,3 А</li>
<li>Частота вращения: 1300 об/мин.</li>
<li>Звуковое давление на расстоянии 3 м: 42 дБ(А)</li>
</ul>

<p><em>* режим вентилятора</em></p>",61390,электрический,380 В,от 0 до 6 кВт,335 мм,345 мм,460 мм,,Россия,,,0,https://entero.ru/manuals/29879/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D0%BE%D0%BC%D0%B0%D1%88%20%D0%9A%D0%AD%D0%92-6%D0%A140%D0%95.doc;https://entero.ru/manuals/29880/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,,9 кг,560 м3/час,42 дБ,напольный,от 5 до 40 °C
https://cdn.entero.ru/mp@2x/2b/a6/2ba6519d16668b5b07c439604846ed0c.jpg;https://cdn.entero.ru/mp@2x/d9/6e/d96ef90822892fc1381ca2721f23c760.jpg;https://cdn.entero.ru/mp@2x/2f/24/2f2401246c23bb7717c69e0ea948eef8.jpg,Дестратификатор Греерс Д3,Дестратификатор Греерс Д3,48535,RUB,Да,Греерс,Климатическая техника,Обогреватели,Тепловентиляторы,https://entero.ru/item/104893,"<p>Дестратификатор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/104893"">Греерс Д3</a></b> предназначен для выравнивания температуры воздуха в промышленных и общественных зданиях с высокими потолками, таких как складские помещения, производственные комплексы, торговые помещения, подземные паркинги, спорткомплексы, сельскохозяйственные объекты, теплицы и автомойки. Корпус выполнен из вспененного полипропилена (ЕРР), благодаря чему гарантируется прочность и защита от химических веществ.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Скорость АС:3</li>
<li>Обороты двигателя: 720/1080/1340 об/мин</li>
<li>Макс. объем воздуха: 4300 /6000 /7200 м3/ч</li>
<li>Макс. потребление тока: 1,14/1,45/1,85 А</li>
<li>Макс. расход мощности: 230/320/430 Вт</li>
<li>IP/Класс изоляции: 54 /F</li>
<li>Макс. уров. акустического давления: 60/62/65 дБ(A)</li>
<li>Макс. рабочая температура: 60 °C</li>
<li>Цвет корпуса: серый</li>
<li>Макс. длина струи воздуха: 9/11/15 м**</li>
</ul>

<p>* Уровень звукового давления для помещения со средним коэффициентом звукопоглощения, объёмом 1500 м3, на расстоянии 5 м от аппарата.</p>

<p>** Длина вертикальной струи изотермического воздуха при граничной скорости 0,5 м/с.</p>",104893,электрический,220 В,от 0.065 до 0.45 кВт,840 мм,395 мм,700 мм,,Россия,,,0,https://entero.ru/manuals/454457/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%93%D1%80%D0%B5%D0%B5%D1%80%D1%81%20%D0%943.pdf;https://entero.ru/manuals/454477/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D1%87%D0%B5%D1%80%D1%82%D0%B5%D0%B6%20%D0%BD%D0%B0%20%D0%93%D1%80%D0%B5%D0%B5%D1%80%D1%81%20%D0%943.pdf;https://entero.ru/manuals/454479/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D0%BD%D0%B0%20%D0%93%D1%80%D0%B5%D0%B5%D1%80%D1%81%20%D0%943.jpg;https://entero.ru/manuals/454482/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%93%D1%80%D0%B5%D0%B5%D1%80%D1%81.pdf;https://entero.ru/manuals/454483/%D0%9C%D0%BE%D0%BD%D1%82%D0%B0%D0%B6%20%D0%B4%D0%B5%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%D0%BE%D1%80%D0%BE%D0%B2%20%D0%93%D0%A0%D0%95%D0%95%D0%A0%D0%A1%20%D0%94.jpg,,23 кг,7200 м3/час,,подпотолочный,
https://cdn.entero.ru/mp@2x/41/86/41866ba745c0c7557c2343f1861523e8.jpg;https://cdn.entero.ru/mp@2x/84/71/8471be3aebee1441dd2028b0da4b4c22.jpg;https://cdn.entero.ru/mp@2x/65/41/65419377823e948b99674c78d7812389.jpg,Тепловентилятор Греерс ВС-2365,Тепловентилятор Греерс ВС-2365,67405,RUB,Да,Греерс,Климатическая техника,Обогреватели,Тепловентиляторы,https://entero.ru/item/83602,"<p>Тепловентилятор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/83602"">Греерс ВС-2365</a></b> предназначен для отопления складских и торговых помещений, производственных и спорт-комплексов, подземных паркингов, сельскохозяйственных объектов, теплиц и автомоек. Модель оснащена встроенным трехскоростным двигателем и монтажной консолью. Корпус выполнен из вспененного полипропилена (ЕРР), благодаря чему гарантируется прочность и защита от химических веществ.</p>

<p>Благодаря встроенному поддону для сбора конденсата аппараты Греерс могут работать в режиме охлаждения. Для этого можно использовать холодную воду в качестве хладагента.</p>

<p>Принцип работы тепловентилятора заключается в прохождении нагнетаемого вентилятором воздуха через теплообменник, в котором циркулирует теплоноситель (вода, незамерзающая жидкость).</p>

<p><b>Особенности:</b></p>

<ul>
<li>Класс изоляции IP: 54 / F</li>
<li>Теплообменник:
<ul>
<li>Трехрядный</li>
<li>Материал: Cu - Al</li>
</ul>
</li>
<li>Высококачественные комплектующие ведущих европейских и российских поставщиков</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество скоростей: 3</li>
<li>Максимальная рабочая температура: 50 °C</li>
<li>Максимальная температура воды: 120 °C</li>
<li>Расход мощности: 0,17 / 0,21 / 0,28 кВт</li>
<li>Потребление тока: 0,1 / 1,15 / 1,3 А</li>
<li>Давление: 1,6 МПа</li>
<li>Теплоноситель: от 70 до 120 °C</li>
<li>Температура воздуха:
<ul>
<li>На входе: от 0 до 20 °C</li>
<li>На выходе: от 36 до 78,5 °C</li>
</ul>
</li>
<li>Расход воды: от 498 до 2892 л/ч</li>
<li>Гидравлическое сопротивление: от 0,9 до 21,3 кПа</li>
<li>Теплоноситель: от 3 до 7 °C</li>
<li>Производительность: от 5,4 до 22,5 кВт</li>
<li>Температура воздуха:
<ul>
<li>На входе: от 24 до 32 °C</li>
<li>На выходе: от 13 до 20,5 °C</li>
</ul>
</li>
<li>Расход воды: от 932 до 3862 л/ч</li>
<li>Гидравлическое сопротивление: от 3,8 до 47,8 кПа</li>
<li>Относительная влажность воздуха:
<ul>
<li>На входе: от 40 до 55 %</li>
<li>На выходе: от 66 до 86 %</li>
</ul>
</li>
<li>Количество сжиженного конденсата: от 0,5 до 3,2 г/сек</li>
<li>Присоединительные патрубки: 1/2""</li>
<li>Максимальная длина струи воздуха: 22 м*</li>
<li>Вес аппарата, наполненного водой: 21 кг</li>
</ul>

<p><br>
<em>* Длина струи изотермического воздуха, при граничной скорости 0,5 м/сек.</em></p>

<p><em>** При максимальном потоке струи воздуха, температуре теплоносителя 90/70 °C, и температуре воздуха на входе в аппарат 0 °C.</em></p>

<p><em>*** Уровень звукового давления для помещения со средним коэффициентом звукопоглощения, объёмом 1500 м<sup>3</sup>, на расстоянии 5 м от аппарата.</em></p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",83602,водяной,220 В,от 14.9 до 73.4 кВт,660 мм,665 мм,600 мм,,Россия,,,0,https://entero.ru/manuals/454268/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%93%D1%80%D0%B5%D0%B5%D1%80%D1%81%20%D0%92%D0%A1-2365.pdf;https://entero.ru/manuals/454423/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D1%87%D0%B5%D1%80%D1%82%D0%B5%D0%B6%20%D0%BD%D0%B0%20%D0%93%D1%80%D0%B5%D0%B5%D1%80%D1%81%20%D0%92%D0%A1-2365.pdf;https://entero.ru/manuals/454424/%D0%A2%D0%B0%D0%B1%D0%BB%D0%B8%D1%86%D0%B0%20%D1%82%D0%B5%D0%BF%D0%BB%D0%BE%D0%B2%D0%BE%D0%B9%20%D0%BC%D0%BE%D1%89%D0%BD%D0%BE%D1%81%D1%82%D0%B8.jpg;https://entero.ru/manuals/454425/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D0%BD%D0%B0%20%D0%93%D1%80%D0%B5%D0%B5%D1%80%D1%81%20%D0%92%D0%A1-2365.jpg;https://entero.ru/manuals/454426/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%93%D1%80%D0%B5%D0%B5%D1%80%D1%81.pdf,70953,18.3 кг,от 1400 до 3900 м3/час,от 44 до 54 дБ,"настенный, подпотолочный",
