Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Остаток,Файлы,Старая цена
https://cdn.entero.ru/mp@2x/aa/20/aa20fceaf826dd3e0407085e9c772b82.jpg,Буферный накопитель HAJDU AQ PT 1500 без изоляции,Буферный накопитель HAJDU AQ PT 1500 без изоляции,200790,RUB,Нет,HAJDU,Климатическая техника,Обогреватели,Буферные накопители с теплообменником,https://entero.ru/item/48400,"<p>Буферный накопитель <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/48400"">HAJDU AQ PT 1500 без изоляции</a></b> и теплообменника предназначен для хранения горячей воды системы отопления. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Прекрасная термоизоляция</li>
<li>Идеальные размеры и расположение патрубков</li>
<li>Возможность подключения электрического нагревательного патрона</li>
<li>Окрашенная внешняя поверхность накопителя</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Номинальный объём: 1500 л</li>
<li>Максимальное рабочее давление накопителя: 0,3 МРа</li>
<li>Диаметр: 1000 мм</li>
<li>Высота: 2235 мм</li>
<li>Вес: 205 кг</li>
<li>Подключение воды: Rp6/4""</li>
<li>Подключение электрического патрона: Rp6/4""</li>
<li>Подключения датчиков: Rp1/2</li>
</ul>",48400,0,,211358
https://cdn.entero.ru/mp@2x/6d/49/6d49d6b64efe391d409f2ece321b598e.jpg,Буферный накопитель HAJDU AQ PT 1500 C без изоляции,Буферный накопитель HAJDU AQ PT 1500 C без изоляции,211190,RUB,Нет,HAJDU,Климатическая техника,Обогреватели,Буферные накопители с теплообменником,https://entero.ru/item/48404,"<p>Буферный накопитель <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/48404"">HAJDU AQ PT 1500 C без изоляции</a></b> и с одним теплообменником предназначен для хранения горячей воды системы отопления. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Прекрасная термоизоляция</li>
<li>Идеальные размеры и расположение патрубков</li>
<li>Возможность подключения электрического нагревательного патрона</li>
<li>Окрашенная внешняя поверхность накопителя</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Номинальный объём: 1500 л</li>
<li>Максимальное рабочее давление накопителя: 0,3 МРа</li>
<li>Площадь поверхности нижнего змеевика: 3,6 м<sup>2</sup></li>
<li>Диаметр: 1000 мм</li>
<li>Высота: 2235 мм</li>
<li>Вес: 250 кг</li>
<li>Подключение воды: Rp6/4""</li>
<li>Подключение электрического патрона: Rp6/4""</li>
<li>Подключения датчиков: Rp1/2</li>
</ul>",48404,0,,229554
https://cdn.entero.ru/mp@2x/2d/df/2ddfd4116fc12e979eeabd5b0f3d0336.jpg,Буферный накопитель HAJDU AQ PT 2000 без изоляции,Буферный накопитель HAJDU AQ PT 2000 без изоляции,275490,RUB,Нет,HAJDU,Климатическая техника,Обогреватели,Буферные накопители с теплообменником,https://entero.ru/item/48401,"<p>Буферный накопитель <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/48401"">HAJDU AQ PT 2000 без изоляции</a></b> и теплообменника предназначен для хранения горячей воды системы отопления. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Прекрасная термоизоляция</li>
<li>Идеальные размеры и расположение патрубков</li>
<li>Возможность подключения электрического нагревательного патрона</li>
<li>Окрашенная внешняя поверхность накопителя</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Номинальный объём: 2000 л</li>
<li>Максимальное рабочее давление накопителя: 0,3 МРа</li>
<li>Диаметр: 1100 мм</li>
<li>Высота: 2465 мм</li>
<li>Вес: 231 кг</li>
<li>Подключение воды: Rp6/4""</li>
<li>Подключение электрического патрона: Rp6/4""</li>
<li>Подключения датчиков: Rp1/2</li>
</ul>",48401,0,,289989
https://cdn.entero.ru/mp@2x/0b/f5/0bf5f6523eefb3fe24b687610ff55468.jpg;https://cdn.entero.ru/mp@2x/50/8f/508f4c8c96ff321474d59a40b15102a6.jpg,Буферный накопитель HAJDU PT 500 CF,Буферный накопитель HAJDU PT 500 CF,285840,RUB,Нет,HAJDU,Климатическая техника,Обогреватели,Буферные накопители с теплообменником,https://entero.ru/item/34401,"<p>Буферный накопитель <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/34401"">HAJDU PT 500 CF</a></b> предназначен для сохранения тепла на протяжении нескольких дней в жилых и производственных помещениях. Напольная модель устанавливается в закрытых системах центрального отопления, работающих на горячей воде. Внутренняя поверхность не имеет антикоррозийной защиты, поэтому его можно наполнять только водой для системы отопления. Теплоизоляция резервуаров выполнена из мягкой полиуретановой пены, кожух - из искусственной кожи, змеевик из стали, внешняя поверхность окрашена.</p>

<p><b>Особенности:</b></p>

<ul>
<li>1 змеевик из стали</li>
<li>1 гибкий нержавеющий змеевик для бытовой горячей воды</li>
<li>Увеличивает КПД производимой энергии</li>
<li>Значительная устойчивость накопителя к высокому давлению (6 бар)</li>
<li>Прекрасная термоизоляция</li>
<li>Идеальные размеры и расположение патрубков</li>
<li>Съёмные кожух и термоизоляция</li>
<li>Патрубок для слива воды</li>
<li>Направляющие пластины</li>
<li>Легко перевозить и подключать к отопительным системам</li>
<li>Возможность подключения электрического нагревательного патрона</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Номинальный объем: 500 л</li>
<li>Максимальное рабочее давление:
<ul>
<li>Накопитель: 5 бар</li>
<li>Солнечный змеевик: 6 бар</li>
<li>Труба для бытовой горячей воды: 10 бар</li>
</ul>
</li>
<li>Площадь поверхности:
<ul>
<li>Солнечный змеевик: 10 м<sup>2</sup></li>
<li>Змеевик для бытовой горячей воды: 6,8 м<sup>2</sup></li>
</ul>
</li>
<li>Патрубки для подсоединения: 9х 6/4""</li>
<li>Патрубки для датчиков: 4х 1/2""</li>
<li>Подключения для бытовой горячей воды: G1""</li>
<li>Толщина теплоизоляции: 100 мм</li>
<li>Габариты без термоизоляции: 650х650х1870 мм</li>
<li>Габариты с термоизоляцией: 850х850х1870 мм</li>
<li>Вес без термоизоляции: 149 кг</li>
<li>Вес с термоизоляцией: 160 кг</li>
</ul>",34401,0,https://entero.ru/manuals/52040/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20HAJDU%20PT%20500%20CF.pdf,
https://cdn.entero.ru/mp@2x/8e/95/8e95095354204328c2f0d970d7bf6eee.jpg,Буферный накопитель HAJDU AQ PT 1500 C2 без изоляции,Буферный накопитель HAJDU AQ PT 1500 C2 без изоляции,300143,RUB,Нет,HAJDU,Климатическая техника,Обогреватели,Буферные накопители с теплообменником,https://entero.ru/item/48396,"<p>Буферный накопитель <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/48396"">HAJDU AQ PT 1500 C2 без изоляции</a></b> и с двумя теплообменником предназначен для хранения горячей воды системы отопления. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Прекрасная термоизоляция</li>
<li>Идеальные размеры и расположение патрубков</li>
<li>Возможность подключения электрического нагревательного патрона</li>
<li>Окрашенная внешняя поверхность накопителя</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Номинальный объём: 1500 л</li>
<li>Максимальное рабочее давление накопителя: 0,3 МРа</li>
<li>Площадь поверхности нижнего змеевика: 3,6 м<sup>2</sup></li>
<li>Площадь поверхности верхнего змеевика: 2,4 м<sup>2</sup></li>
<li>Диаметр: 1000 мм</li>
<li>Высота: 2235 мм</li>
<li>Вес: 295 кг</li>
<li>Подключение воды: Rp6/4""</li>
<li>Подключение электрического патрона: Rp6/4""</li>
<li>Подключения датчиков: Rp1/2</li>
</ul>",48396,0,,319301
https://cdn.entero.ru/mp@2x/da/26/da26ff371f32ab4de97605233eff8509.jpg,Буферный накопитель HAJDU AQ PT 2000 C2 без изоляции,Буферный накопитель HAJDU AQ PT 2000 C2 без изоляции,361252,RUB,Нет,HAJDU,Климатическая техника,Обогреватели,Буферные накопители с теплообменником,https://entero.ru/item/48397,"<p>Буферный накопитель <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/48397"">HAJDU AQ PT 2000 C2 без изоляции</a></b> и с двумя теплообменником предназначен для хранения горячей воды системы отопления. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Прекрасная термоизоляция</li>
<li>Идеальные размеры и расположение патрубков</li>
<li>Возможность подключения электрического нагревательного патрона</li>
<li>Окрашенная внешняя поверхность накопителя</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Номинальный объём: 2000 л</li>
<li>Максимальное рабочее давление накопителя: 0,3 МРа</li>
<li>Площадь поверхности нижнего змеевика: 4,2 м<sup>2</sup></li>
<li>Площадь поверхности верхнего змеевика: 2,8 м<sup>2</sup></li>
<li>Диаметр: 1100 мм</li>
<li>Высота: 2465 мм</li>
<li>Вес: 340 кг</li>
<li>Подключение воды: Rp6/4""</li>
<li>Подключение электрического патрона: Rp6/4""</li>
<li>Подключения датчиков: Rp1/2</li>
</ul>",48397,0,,
