Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Вес (без упаковки),Цвет,Площадь помещения,Хладагент,Макс. уровень шума,Пульт дистанционного управления,Мощность охлаждения,Потребляемая мощность при охлаждении,Режим обогрева,Мощность обогрева,Потребляемая мощность при обогреве,Расход воздуха,Осушение воздуха,Производительность осушения
https://cdn.entero.ru/mp@2x/02/48/0248286b007dbf56234c95233601b716.jpg;https://cdn.entero.ru/mp@2x/5f/59/5f59bd7ae37e7eb04d7b0da1a8a412ef.jpg;https://cdn.entero.ru/mp@2x/43/e1/43e108e35fc37c4a86a63c2161cdc5a3.jpg;https://cdn.entero.ru/mp@2x/3d/0a/3d0a038e038960451f285cab664f1db0.jpg,Кондиционер мобильный EcoStar KV-DS07CH-E,DESIRE KV-DS07CH-E,25399,RUB,Да,EcoStar,Климатическая техника,"Кондиционеры, сплит-системы",Напольные (мобильные),https://entero.ru/item/218380,"<p>Мобильный кондиционер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/218380"">EcoStar KV-DS07CH-E</a></b> серии Desire предназначен для создания комфортных климатических условий в квартирах, загородных домах, отелях, офисах и других помещениях. Модель оснащена русифицированной сенсорной панелью управления и пультом ДУ.</p>

<p><b>Особенности:</b></p>

<ul>
<li>GMCC компрессор</li>
<li>3 режима работы: охлаждение, вентиляция и осушение воздуха </li>
<li>2 скорости вентилятора</li>
<li>Регулировка направления воздушного потока с помощью горизонтальных и вертикальных жалюзи</li>
<li>Ночной режим</li>
<li>Блокировка от детей</li>
<li>Таймер для установки точного времени включения и выключения кондиционера</li>
<li>Компактный размер</li>
<li>Класс энергоэффективности: А</li>
<li>Степень защиты: IPX0</li>
<li>Класс электрозащиты: I класс</li>
<li>Подключение к сети: EU</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Номинальная мощность при охлаждении: 0,83 кВт</li>
<li>Коэффициент энергоэффективности EER: 2,65</li>
<li>Номинальный ток при охлаждении: 3,6 А</li>
<li>Уровень шума: 53 / 54 дБ(А)</li>
<li>Заводская заправка хладагента: 0,13 кг</li>
<li>Гофрошланг:
<ul>
<li>Диаметр: 150 мм</li>
<li>Длина: 1,5 м</li>
</ul>
</li>
<li>Силовой кабель: 3х1,5 мм<sup>2</sup></li>
<li>Автомат защиты: 10 А</li>
<li>Габариты в упаковке: 380x356х875 мм</li>
</ul>",218380,220 В,315 мм,310 мм,698 мм,,Китай,,,0,https://entero.ru/manuals/314735/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20EcoStar%20KV-DS07CH-E.pdf,26457,20 кг,белый,,R290,54 дБ,Да,2.2 кВт,,,,,324 м3/ч,Да,0.63 л/ч
https://cdn.entero.ru/mp@2x/5c/27/5c2700eaea87c7b531b8ea70d79405dc.jpg;https://cdn.entero.ru/mp@2x/8f/33/8f33155b3f452f35819b3e5788c4ec57.jpg;https://cdn.entero.ru/mp@2x/ab/2c/ab2cd24060b5601eebd270cf5974cd56.jpg;https://cdn.entero.ru/mp@2x/fd/c4/fdc41e42573ef22bdf656c9e51e86419.jpg;https://cdn.entero.ru/mp@2x/ce/83/ce8390bef6da58a4087a5890608eb021.jpg;https://cdn.entero.ru/mp@2x/64/e2/64e21f9d9e18b040dda81c816346e1a3.jpg;https://cdn.entero.ru/mp@2x/45/bd/45bd110d4b174d55ad8aff81467fee3f.jpg;https://cdn.entero.ru/mp@2x/d5/f0/d5f0ab89497551618ab42fd57495f00b.jpg;https://cdn.entero.ru/mp@2x/1b/1c/1b1c3047a3d167818e5cc8936756b4b7.jpg;https://cdn.entero.ru/mp@2x/ff/61/ff61a0ac619aab6a23b58ee2d869a0f8.jpg,Мобильный кондиционер ROYAL Clima RM-SL39CH-E,SALVATORE RM-SL39CH-E,45599,RUB,Да,ROYAL Clima,Климатическая техника,"Кондиционеры, сплит-системы",Напольные (мобильные),https://entero.ru/item/328007,"<p>Мобильный кондициионер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/328007"">ROYAL Clima RM-SL39CH-E</a> </b>серии SALVATORE используется для создания кофмортных условий микроклимата в жилых и офисных помещениях. Модель оснащена воздухозаборной и воздуховыводящей решетками на задней панели, подвижной горизонтальной заслонкой на верхней панели, расположенной сверху сенсорной панелью управления со светодиодными индикаторами и цифровым дисплеем, пульт – информативным дисплеем и кнопочной клавиатурой. Облицовка корпуса выполнена из высококачественного белоснежного пластика с матовой поверхностью и серебристой вставкой на верхне-фронтальном торце, корпус пульта – из белого пластика.</p>

<p><b>Комплектация:</b></p>

<ul>
<li>Беспроводной пульт дистанционного управления</li>
<li>Гофрированный воздуховод для вывода теплого воздуха</li>
<li>Впускное крепление воздуховода</li>
<li>Выпускное крепление воздуховода</li>
<li>Анкер с винтом</li>
<li>Инструкция по эксплуатации</li>
<li>Гарантийный талон</li>
</ul>

<p><b>Особенности:</b></p>

<ul>
<li>Основные режимы:
<ul>
<li>Автоматический (AUTO)</li>
<li>Охлаждение (COOL)</li>
<li>Вентиляция (FAN) без понижения температуры в помещении с заданной интенсивностью или в автоматическом режиме соответственно ранее заданным параметрам</li>
<li>Осушение (DRY) для испарения водного конденсата и предотвращения возникновения плесени</li>
</ul>
</li>
<li>Дополнительные функции:​
<ul>
<li>ON/OFF: включение и выключение</li>
<li>SPEED: 3 степени регулировки интенсивности вентиляции </li>
<li>SLЕЕР (ночной режим) для комфортного сна с оптимальным изменением температуры: рост на 1 °С каждые полчаса в течение 1 ч и автоматическим отключением через 7 часов после активации</li>
<li>TIMER ON/OFF: настройка времени автоматического включения и отключения</li>
<li>SWING: активация или остановка автоматического покачивания горизонтальной заслонки для регулировки направления воздушного потока</li>
<li>TEMP: регулировка настроек</li>
<li>AUTORESTART: автоматическое возобновление работы с заданными параметрами после сбоя питания</li>
<li>С/F: выбор единиц индикации температуры</li>
</ul>
</li>
<li>Простое управление с помощью интуитивно понятного меню и русифицированного интерфейса панели</li>
<li>Цифровая индикация температуры в градусах Цельсия или Фаренгейта и настроек таймера на дисплеях панели управления и пульта</li>
<li>Символьная индикация режимов и функций на панели управления и дисплее пульта </li>
<li>Звуковая сигнализация для подтверждения настроек и оповещения о неисправностях</li>
<li>Самодиагностика с индикацией кодов неисправностей на панели управления</li>
<li>Система слива конденсата:
<ul>
<li>Частичное автоматическое испарение</li>
<li>Периодическое опорожнение вручную в подготовленную емкость после оповещения о полном резервуаре на дисплее панели</li>
<li>Непрерывный дренаж в напольный слив или подготовленную емкость при установке шланга</li>
</ul>
</li>
<li>Надежный компрессор Toshiba GMCC </li>
<li>Защитная задержка пуска компрессора</li>
<li>Защита от скачков напряжения</li>
<li>Экологически безопасный хладагент</li>
<li>Маневренные поворотные ролики и интегрированные в боковые панели рукоятки для удобства перемещения</li>
<li>Моющийся противопылевой фильтр</li>
<li>Держатель для фиксации кабеля питания на задней панели</li>
<li>Легкость монтажа и обслуживания</li>
<li>Компактные габариты для оптимизации пространства</li>
<li>Работа пульта от 2 щелочных батарей типоразмера AAA</li>
<li>Класс энергоэффективности: 
<ul>
<li>EER (коэффициент энергоэффективности системы в режиме охлаждения): A (2,93) </li>
</ul>
</li>
<li>Класс электрозащиты: I</li>
<li>Степень защиты оболочки: IPX0</li>
<li>Надежность, комфорт и длительный срок эксплуатации</li>
<li>Эргономичный стильный дизайн </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Условия хранения:
<ul>
<li>Диапазон температуры окружающей среды: от 4 до 40 °С</li>
<li>Максимальная относительная влажность при 25 °С: 85%</li>
</ul>
</li>
<li>Диапазон температуры окружающей среды при эксплуатации:
<ul>
<li>Охлаждение: от 17 до 35 °С</li>
<li>Осушение: от 13 до 35 °С</li>
</ul>
</li>
<li>Диапазон регулировки температуры: от 17 до 30 °С</li>
<li>Минимальный шаг регулировки температуры: 1 °С</li>
<li>Диапазон регулировки заданной длительности таймера: от 30 мин. до 24 ч</li>
<li>Шаг регулировки заданной длительности:
<ul>
<li>От 30 мин. до 10 ч: 30 мин.</li>
<li>От 10 до 24 ч: 1 ч</li>
</ul>
</li>
<li>Средний срок эксплуатации: 10 л.</li>
<li>Номинальное напряжение питания пульта: 2х1,5 В</li>
<li>Номинальная рабочая сила тока в режиме охлаждения: 5,66 А</li>
<li>Уровень звукового давления внутреннего блока относительно интенсивности воздушного потока (A): 50,5 / 51 / 52 дБ</li>
<li>Масса заводской заправки хладагента: 0,22 кг</li>
<li>Сечение кабеля питания: 3х1,5 мм²</li>
<li>Диаметр соединений:
<ul>
<li>Дренажный патрубок: 1/2"" (12,7 мм)</li>
<li>Воздуховод: 150 мм</li>
</ul>
</li>
<li>Длина воздуховода: 1500 мм</li>
</ul>",328007,220 В,467 мм,397 мм,765 мм,37.5 кг,Китай,1,524x463x870 мм,0,https://entero.ru/manuals/389751/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20ROYAL%20Clima%20RM-SL39CH-E.pdf;https://entero.ru/manuals/389756/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20ROYAL%20Clima.pdf,,33 кг,белый,27 м2,R290,52 дБ,Да,3.85 кВт,1.314 кВт,,,,355/370/420 м3/ч,Да,3.3 л/ч
https://cdn.entero.ru/mp@2x/ae/ab/aeab63b34ac3151dc0a3b1d0b9a1624c.jpg;https://cdn.entero.ru/mp@2x/f3/75/f375b5da4a7df7fd0ad5ce0a32de890d.jpg;https://cdn.entero.ru/mp@2x/6d/cd/6dcdb7b54da719420c90673ab3cd735d.jpg;https://cdn.entero.ru/mp@2x/16/11/161134d851a0cecd8b3dcc4492d97bf0.jpg,Мобильный кондиционер ROYAL Clima RM-CR39HH-E,CARO RM-CR39HH-E,50799,RUB,Да,ROYAL Clima,Климатическая техника,"Кондиционеры, сплит-системы",Напольные (мобильные),https://entero.ru/item/313068,"<p>Мобильный кондиционер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/313068""><b class=""b"">ROYAL Clima RM-CR39HH-E</b></a> серии CARO используется в жилых и офисных помещениях для создания максимально комфортных условий микроклимата. Модель оснащена электронным управлением, воздушным фильтром и колесами для перемещения.</p>

<p>В комплект поставки входит набор аксессуаров.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Режимы работы:
<ul>
<li>Охлаждение</li>
<li>Обогрев</li>
<li>Осушение</li>
<li>Вентиляция</li>
</ul>
</li>
<li>Ночной режим</li>
<li>3 скорости вентилятора</li>
<li>Автоматические горизонтальные жалюзи, управляемые с пульта ДУ</li>
<li>Таймер включения / выключения на 24 часа</li>
<li>Самодиагностика неисправностей</li>
<li>Автоматическое испарение конденсата</li>
<li>Автоматический перезапуск в случае внезапного отключения электроэнергии</li>
<li>Защита от скачков напряжения</li>
<li>Ручки по бокам для переноски</li>
<li>Класс пылевлагозащиты: IPX1</li>
<li>Класс электрозащиты: I</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Коэффициент / класс энергоэффективности:
<ul>
<li>EER: 2,85 / А</li>
<li>COP: 2,75 / А</li>
</ul>
</li>
<li>Уровень шума: 54 / 55 / 56 дБ(А)</li>
<li>Рабочие температурные границы:
<ul>
<li>Охлаждение: от 16 до 32 °С</li>
<li>Обогрев: от 16 до 32 °С</li>
</ul>
</li>
<li>Потребляемый ток:
<ul>
<li>Охлаждение: 5,9 А</li>
<li>Обогрев: 4,9 А</li>
</ul>
</li>
<li>Заводская заправка хладагента: 0,195 кг</li>
<li>Диаметр воздуховода: 150 мм</li>
<li>Максимальная длина воздуховода: 1,5 м</li>
<li>Габариты в упаковке: 490x381x878 мм</li>
</ul>",313068,220 В,434 мм,350 мм,700 мм,34.5 кг,Китай,1,490x381x878 мм,0,https://entero.ru/manuals/375335/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20ROYAL%20Clima%20RM-CR39HH-E.pdf,52916,29 кг,белый,27 м2,R290,56 дБ,Да,3.88 кВт,1.361 кВт,Да,3.1 кВт,1.127 кВт,400 м3/ч,Да,1.3 л/ч
https://cdn.entero.ru/mp@2x/1c/2e/1c2ea87e8c424240263786a0c4003a2f.jpg;https://cdn.entero.ru/mp@2x/48/d1/48d1dc2a54367ff5463fa122db3ccc11.jpg;https://cdn.entero.ru/mp@2x/b0/aa/b0aab49294fcaf7f817cd0edeb0debd5.jpg;https://cdn.entero.ru/mp@2x/a8/aa/a8aa946e821cba2935724871548d13b6.jpg,Кондиционер мобильный EcoStar KV-DS05CH-E,DESIRE KV-DS05CH-E,23899,RUB,Да,EcoStar,Климатическая техника,"Кондиционеры, сплит-системы",Напольные (мобильные),https://entero.ru/item/218374,"<p>Мобильный кондиционер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/218374"">EcoStar KV-DS05CH-E</a></b> серии Desire предназначен для создания комфортных климатических условий в квартирах, загородных домах, отелях, офисах и других помещениях. Модель оснащена русифицированной сенсорной панелью управления и пультом ДУ.</p>

<p><b>Особенности:</b></p>

<ul>
<li>GMCC компрессор</li>
<li>3 режима работы: охлаждение, вентиляция и осушение воздуха </li>
<li>2 скорости вентилятора</li>
<li>Регулировка направления воздушного потока с помощью горизонтальных и вертикальных жалюзи</li>
<li>Ночной режим</li>
<li>Блокировка от детей</li>
<li>Таймер для установки точного времени включения и выключения кондиционера</li>
<li>Компактный размер</li>
<li>Класс энергоэффективности: А</li>
<li>Степень защиты: IPX0</li>
<li>Класс электрозащиты: I класс</li>
<li>Подключение к сети: EU</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Номинальная мощность при охлаждении: 0,642 кВт</li>
<li>Коэффициент энергоэффективности EER: 2,65</li>
<li>Номинальный ток при охлаждении: 2,8 А</li>
<li>Уровень шума: 52 / 53 дБ(А)</li>
<li>Заводская заправка хладагента: 0,115 кг</li>
<li>Гофрошланг:
<ul>
<li>Диаметр: 150 мм</li>
<li>Длина: 1,5 м</li>
</ul>
</li>
<li>Силовой кабель: 3х1,5 мм<sup>2</sup></li>
<li>Автомат защиты: 10 А</li>
<li>Габариты в упаковке: 380x356х875 мм</li>
</ul>",218374,220 В,315 мм,310 мм,698 мм,,Китай,,,0,https://entero.ru/manuals/314734/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20EcoStar%20KV-DS05CH-E.pdf,,18.5 кг,белый,,R290,53 дБ,Да,1.7 кВт,,,,,304 м3/ч,Да,0.37 л/ч
https://cdn.entero.ru/mp@2x/47/a8/47a8d13c5e50d4c58685eb3950d63bc4.jpg;https://cdn.entero.ru/mp@2x/76/72/7672f3f538cd1df94bba2f7c2845aa20.jpg;https://cdn.entero.ru/mp@2x/80/91/8091de6734f541ec4cfdfe248df6b490.jpg;https://cdn.entero.ru/mp@2x/6e/ab/6eab533c578e22120b922de547868be6.jpg,Мобильный кондиционер Breeon BPC-07TDR,Alaska BPC-07TDR,26620,RUB,Да,,Климатическая техника,"Кондиционеры, сплит-системы",Напольные (мобильные),https://entero.ru/item/327093,"<p>Мобильный кондициионер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/327093"">Breeon BPC-07TDR</a> </b>серии Alaska используется для создания кофмортных условий микроклимата в жилых и офисных помещениях. Модель оснащена воздуховыводящей решеткой на задней панели, подвижными горизонтальными дефлекторами на фронтальной панели, расположенной сверху сенсорной панелью управления со светодиодными индикаторами и цифровым дисплеем, пульт – кнопочной клавиатурой. Облицовка корпуса выполнена из высококачественного белоснежного пластика, корпус пульта – из белого пластика.</p>

<p><b>Комплектация:</b></p>

<ul>
<li>Беспроводной пульт дистанционного управления</li>
<li>Гофрированный воздуховод для вывода теплого воздуха</li>
<li>Впускное крепление воздуховода</li>
<li>Выпускное крепление воздуховода</li>
<li>Оконный слайдер под выпускное крепление</li>
<li>Инструкция по эксплуатации</li>
<li>Гарантийный талон.</li>
</ul>

<p><b>Особенности:</b></p>

<ul>
<li>Основные режимы:
<ul>
<li>Автоматический (AUTO)</li>
<li>Охлаждение (COLD)</li>
<li>Вентиляция (FAN) без понижения температуры в помещении с заданной интенсивностью или в автоматическом режиме соответственно ранее заданным параметрам</li>
<li>Осушение (DRY) для испарения водного конденсата и предотвращения возникновения плесени</li>
</ul>
</li>
<li>Дополнительные функции:​
<ul>
<li>ON/OFF: включение и выключение</li>
<li>SPEED: 2 степени регулировки интенсивности вентиляции </li>
<li>SLЕЕР (ночной режим): тихая работа с низкой интенсивностью вентиляции, отключением звуковой индикации и сниженной яркостью дисплея панели управления</li>
<li>АUTO SWING: активация или остановка автоматического покачивания горизонтальных дефлекторов</li>
<li>TIMER ON/OFF: настройка времени автоматического включения и отключения</li>
<li>TEMP: регулировка настроек</li>
<li>AUTORESTART: автоматическое возобновление работы с заданными параметрами после сбоя питания</li>
<li>С/F: выбор единиц индикации температуры</li>
</ul>
</li>
<li>Простое управление с помощью интуитивно понятного меню </li>
<li>Цифровая индикация температуры и настроек таймера </li>
<li>Символьная индикация режимов и функций </li>
<li>Звуковая сигнализация для подтверждения настроек и оповещения о неисправностях</li>
<li>Самодиагностика с индикацией кодов неисправностей </li>
<li>Система слива конденсата:
<ul>
<li>Периодическое опорожнение вручную после оповещения о полном резервуаре на дисплее панели</li>
<li>Непрерывный дренаж в напольный слив или подготовленную емкость при установке шланга</li>
</ul>
</li>
<li>Надежный компрессор Toshiba GMCC </li>
<li>Экологически безопасный хладагент</li>
<li>Маневренные поворотные ролики и интегрированные в боковые панели рукоятки для удобства перемещения</li>
<li>Моющийся противопылевой фильтр</li>
<li>Держатель для фиксации кабеля питания на задней панели</li>
<li>Легкость монтажа и обслуживания</li>
<li>Компактные габариты для оптимизации пространства</li>
<li>Работа пульта от 2 щелочных батарей типоразмера AAA</li>
<li>Класс энергоэффективности: A </li>
<li>Класс электрозащиты: I</li>
<li>Степень защиты оболочки: IPX0</li>
<li>Завод-производитель: TCL</li>
<li>Надежность, комфорт и длительный срок эксплуатации</li>
<li>Эргономичный стильный дизайн </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Условия хранения:
<ul>
<li>Диапазон температуры окружающей среды: от 4 до 40 °С</li>
<li>Максимальная относительная влажность: 85%</li>
</ul>
</li>
<li>Диапазон регулировки температуры: от 16 до 32 °С</li>
<li>Минимальный шаг регулировки температуры: 1 °С</li>
<li>Диапазон регулировки заданной длительности таймера: от 1 до 24 ч</li>
<li>Средний срок эксплуатации: 10 л.</li>
<li>Номинальное напряжение питания пульта: 2х1,5 В</li>
<li>Номинальная рабочая сила тока: 3,6 А</li>
<li>Уровень звукового давления внутреннего блока относительно интенсивности воздушного потока (A): 50 / 54 дБ</li>
<li>Масса заводской заправки хладагента: 0,28 кг</li>
<li>Объем резервуара: 0,5 л</li>
<li>Угол вращения роликов: 360°</li>
<li>Диаметр соединений:
<ul>
<li>Дренажный патрубок: 1/2"" (12,7 мм)</li>
<li>Воздуховод: 150 мм</li>
</ul>
</li>
<li>Длина воздуховода: 1500 мм</li>
<li>Максимальное расстояние приема сигнала пульта: 7000 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",327093,220 В,280 мм,290 мм,675 мм,20 кг,Китай,1,328x337x857 мм,0,https://entero.ru/manuals/389013/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Breeon%20BPC-07TDR.pdf;https://entero.ru/manuals/389016/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Breeon%20BPC-07TDR.pdf;https://entero.ru/manuals/389019/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Breeon.pdf,28021,17.5 кг,белый,20 м2,R410a,54 дБ,Да,2.05 кВт,0.78 кВт,,,,260/320 м3/ч,Да,1.5 л/ч
https://cdn.entero.ru/mp@2x/9b/77/9b77d850be5a69417225f0189a91c2ba.jpg;https://cdn.entero.ru/mp@2x/5a/3f/5a3ff3dfc8f9fb66b59eee25850cacd0.jpg;https://cdn.entero.ru/mp@2x/88/14/88148d1f46fcab437666acfc5501ed06.jpg,Мобильный кондиционер Loriot LPAC-07TP,Nordic LPAC-07TP,27440,RUB,Да,Loriot,Климатическая техника,"Кондиционеры, сплит-системы",Напольные (мобильные),https://entero.ru/item/326643,"<p>Мобильный кондициионер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/326643"">Loriot LPAC-07TP</a> </b>серии Nordic используется для создания кофмортных условий микроклимата в жилых и офисных помещениях. Модель оснащена воздуховыводящей решеткой на задней панели, подвижными горизонтальными дефлекторами на фронтальной панели, расположенной сверху сенсорной панелью управления со светодиодными индикаторами и цифровым дисплеем, пульт – информативным жидкокристаллическим дисплеем и кнопочной клавиатурой. Облицовка корпуса выполнена из ударопрочного белого пластика, решетка – из светло-серого пластика, корпус пульта – из белого пластика.</p>

<p><b>Комплектация:</b></p>

<ul>
<li>Беспроводной пульт дистанционного управления</li>
<li>Гофрированный воздуховод для вывода теплого воздуха</li>
<li>Впускное крепление воздуховода</li>
<li>Выпускное крепление воздуховода</li>
<li>Оконный слайдер под выпускное крепление</li>
<li>Шланг для отвода конденсата </li>
<li>Инструкция по эксплуатации</li>
<li>Гарантийный талон.</li>
</ul>

<p><b>Особенности:</b></p>

<ul>
<li>Основные режимы:
<ul>
<li>Автоматический (AUTO)</li>
<li>Охлаждение (COLD)</li>
<li>Вентиляция (FAN) без понижения температуры в помещении с заданной интенсивностью или в автоматическом режиме соответственно ранее заданным параметрам</li>
<li>Осушение (DRY) для испарения водного конденсата и предотвращения возникновения плесени</li>
</ul>
</li>
<li>Дополнительные функции:​
<ul>
<li>ON/OFF: включение и выключение</li>
<li>SPEED: 2 степени регулировки интенсивности вентиляции </li>
<li>SLЕЕР (ночной режим): тихая работа с низкой интенсивностью вентиляции, отключением звуковой индикации и сниженной яркостью дисплея панели управления</li>
<li>АUTO SWING: активация или остановка автоматического покачивания вертикальных жалюзи и горизонтальных дефлекторов</li>
<li>TIMER ON/OFF: настройка времени автоматического включения и отключения</li>
<li>TEMP: регулировка настроек</li>
<li>DISPLAY: активация и отключение индикации на панели управления</li>
<li>С/F: выбор единиц индикации температуры</li>
<li>LOCK: блокировка клавиш для защиты от случайного изменения настроек</li>
</ul>
</li>
<li>Простое управление с помощью интуитивно понятного меню </li>
<li>Цифровая индикация температуры и настроек таймера на дисплее панели управления</li>
<li>Символьная индикация режимов и функций на дисплее панели управления </li>
<li>Индикация режимов и основных параметров на дисплее пульта</li>
<li>Звуковая сигнализация для подтверждения настроек и оповещения о неисправностях</li>
<li>Самодиагностика с индикацией кодов неисправностей на дисплее панели управления</li>
<li>Система слива конденсата:
<ul>
<li>Периодическое опорожнение вручную после оповещения о полном резервуаре на дисплее панели</li>
<li>Непрерывный дренаж в напольный слив или подготовленную емкость при установке шланга</li>
</ul>
</li>
<li>Надежный компрессор Toshiba GMCC</li>
<li>Экологически безопасный хладагент</li>
<li>Маневренные поворотные ролики и интегрированные в боковые панели рукоятки для удобства перемещения</li>
<li>Низкий уровень шума</li>
<li>Моющийся противопылевой фильтр</li>
<li>Держатель для компактной смотки кабеля питания на задней панели</li>
<li>Легкость монтажа и обслуживания</li>
<li>Компактные габариты для оптимизации пространства</li>
<li>Работа пульта от 2 щелочных батарей типоразмера AAA</li>
<li>Класс энергоэффективности:
<ul>
<li>EER (коэффициент энергоэффективности системы в режиме охлаждения): A (2,61)</li>
</ul>
</li>
<li>Надежность, комфорт и длительный срок эксплуатации</li>
<li>Эргономичный стильный дизайн </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Условия хранения:
<ul>
<li>Диапазон температуры окружающей среды: от 4 до 40 °С</li>
<li>Максимальная относительная влажность: 85%</li>
</ul>
</li>
<li>Диапазон регулировки температуры: от 18 до 32 °С</li>
<li>Минимальный шаг регулировки температуры: 1 °С</li>
<li>Среднее годовое энергопотребление в режиме охлаждения: 390 кВт⋅ч</li>
<li>Диапазон регулировки заданной длительности таймера: от 1 до 24 ч</li>
<li>Средний срок эксплуатации: 10 л.</li>
<li>Номинальное напряжение питания пульта: 2х1,5 В</li>
<li>Номинальная рабочая сила тока: 3,46 А</li>
<li>Уровень звукового давления внутреннего блока относительно интенсивности воздушного потока (A): 53 / 57 дБ</li>
<li>Масса заводской заправки хладагента: 0,13 кг</li>
<li>Диаметр соединений:
<ul>
<li>Дренажный патрубок: 1/2"" (12,7 мм)</li>
<li>Воздуховод: 150 мм</li>
</ul>
</li>
<li>Длина воздуховода: 1500 мм</li>
<li>Максимальная длина оконного слайдера: 1040 мм </li>
<li>Максимальное расстояние приема сигнала пульта: 7000 мм</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",326643,220 В,674 мм,340 мм,297 мм,22.3 кг,Китай,1,405x355x868 мм,0,https://entero.ru/manuals/388784/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Loriot%20LPAC-07TP.pdf;https://entero.ru/manuals/388788/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Loriot.pdf;https://entero.ru/manuals/388950/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,28884,20.3 кг,белый,,R290,57 дБ,Да,2.05 кВт,0.79 кВт,,,,250 м3/ч,Да,0.8 л/ч
