Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Остаток,Файлы,Старая цена
https://cdn.entero.ru/mp@2x/88/b0/88b022ba2e88336829ad1e97d261018f.jpg,Буферный накопитель HAJDU PT 750 CF,Буферный накопитель HAJDU PT 750 CF,288897,RUB,Нет,HAJDU,Климатическая техника,Обогреватели,Буферные накопители с теплообменником и контуром ГВС,https://entero.ru/item/34355,"<p>
<strong>Технические характеристики</strong></p>
<ul>
<li>
Высота 1910 мм</li>
<li>
Ширина 990 мм</li>
<li>
Глубина 990 мм</li>
<li>
Вес без упаковки 210 кг</li>
</ul>
<p>
<strong>Описание</strong></p>
<p>
Буферный накопитель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/34355""><b class=""b"">PT 750 CF</b></a> предназначен для сохранения тепла в помещении на протяжении нескольких часов.</p>",34355,0,https://entero.ru/manuals/6653/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20HAJDU%20PT%20750%20CF.pdf,
https://cdn.entero.ru/mp@2x/ff/2a/ff2a7c25db851ef72f42434f7d1410ff.jpg,Буферный накопитель HAJDU PT 1000 CF,Буферный накопитель HAJDU PT 1000 CF,299130,RUB,Нет,HAJDU,Климатическая техника,Обогреватели,Буферные накопители с теплообменником и контуром ГВС,https://entero.ru/item/34353,"<p>
<strong>Технические характеристики</strong></p>
<ul>
<li>
Высота 2410 мм</li>
<li>
Ширина 990 мм</li>
<li>
Глубина 990 мм</li>
<li>
Вес без упаковки 245 кг</li>
</ul>
<p>
<strong>Описание</strong></p>
<p>
Буферный накопитель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/34353""><b class=""b"">PT 1000CF</b></a> предназначен для сохранения тепла в помещении на протяжении нескольких часов.</p>",34353,0,https://entero.ru/manuals/6648/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20HAJDU%20PT%201000%20CF.pdf,311594
