Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Вес (без упаковки),Подключение,Вес (с упаковкой),Тип установки,КПД,Температура нагретого воздуха,Термостат,Обогреваемая площадь,Степень защиты
https://cdn.entero.ru/mp@2x/30/ac/30acd58b553f04ae42fe82c70b228d95.jpg,Конвектор электрический ZILON Комфорт ZHC-2000 SR3.0,серия Комфорт ZHC-SR3.0,7056,RUB,Да,,Климатическая техника,Обогреватели,Конвекторы,https://entero.ru/item/192751,"<p>Электрический конвектор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/192751"">ZILON Комфорт ZHC-2000 SR3.0</a> </b>предназначен для обогрева и поддержания комфортного микроклимата в жилых и служебных помещениях. Модель оснащена кабелем питания с евровилкой, удобной механической панелью управления с круглым регулятором и трехпозиционным переключателем режимов и питания. Нагревательный элемент выполнен из сплава алюминия. Корпус с устойчивым к механическим повреждениям, высококачественным антикоррозийным полимерным покрытием с декоративным тиснением.</p>

<p>В комплект поставки входят кронштейн для настенного монтажа и шасси для напольного размещения.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Режимы:
<ul>
<li>Экономичный для снижения потребляемой мощности наполовину и энергосбережения</li>
<li>Комфортный для поддержания заданной температуры</li>
<li>Максимальный для эффективного обогрева при полной мощности</li>
</ul>
</li>
<li>Особая форма корпуса с расширяющимся кверху воздушным каналом для эффективной конвекции</li>
<li>Термопроводящая решетка с оптимальным углом наклона жалюзи для равномерного нагрева </li>
<li>Цельнолитой Х-образный нагревательный элемент с ребристой структурой </li>
<li>Высокоточный механический термостат</li>
<li>Функция автоматического отключения при отклонении от вертикали</li>
<li>Возможность использования в помещениях с повышенной влажностью</li>
<li>Настенный монтаж на кронштейне либо напольное размещение на устойчивых ножках</li>
<li>Маневренные поворотные ролики на ножках для удобства транспортировки</li>
<li>Компактные габариты для удобства хранения</li>
<li>Простота установки, надежность эксплуатации и легкость обслуживания</li>
<li>Эргономичный современный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Нагрев:
<ul>
<li>Естественная конвекция: 85%</li>
<li>Тепловое излучение: 15%</li>
</ul>
</li>
<li>Класс электрозащиты: I </li>
<li>Номинальная частота сети: 50 Гц</li>
<li>Максимальная сила тока: 8,7 А</li>
<li>Допустимое отклонение от вертикали: 45°</li>
<li>Длина кабеля: 1200 мм</li>
<li>Минимальный воздушный зазор при эксплуатации:
<ul>
<li>Верхний: 100 мм</li>
<li>Нижний: 50 мм</li>
<li>Боковой: 100 мм</li>
</ul>
</li>
<li>Габариты в упаковке: 865х450х130 мм </li>
</ul>",192751,от 1 до 2 кВт,830 мм,101 мм,400 мм,,Россия,,,0,https://entero.ru/manuals/225083/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20ZILON%20%D0%9A%D0%BE%D0%BC%D1%84%D0%BE%D1%80%D1%82%20ZHC-2000%20SR3.0.pdf,8711,5 кг,220 В,,"настенный, напольный",,,механический,25 м2,IP24
https://cdn.entero.ru/mp@2x/21/43/2143ee80c115a9b127ff84da53ee3dfe.jpg;https://cdn.entero.ru/mp@2x/71/a4/71a402cb2e31cdd7f14f60e9caa32c59.jpg;https://cdn.entero.ru/mp@2x/fa/79/fa7920b14b5dc463a94e31ef2726e794.jpg;https://cdn.entero.ru/mp@2x/18/91/189179a0660f80c659bb685db6986138.jpg;https://cdn.entero.ru/mp@2x/47/b8/47b802426a48744ecc5dd62809b752d3.jpg;https://cdn.entero.ru/mp@2x/c5/1a/c51ae808a3bcfec710040f1ba017b790.jpg;https://cdn.entero.ru/mp@2x/4b/38/4b38788a6cc3052c42358da92a4656f5.jpg;https://cdn.entero.ru/mp@2x/ad/72/ad72fc691995b8d07b020f3780f38ac1.jpg;https://cdn.entero.ru/mp@2x/5e/80/5e80dc16ee3a41e5e4567e55d7e5acb2.jpg,Конвектор газовый Karma BETA 2 Mechanic,Конвектор газовый Karma BETA 2 Mechanic,55393,RUB,Да,,Климатическая техника,Обогреватели,Конвекторы,https://entero.ru/item/364398,"<p>Газовый конвектор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364398"">Karma BETA 2 Mechanic</a></b> предназначен для индивидуального отопления жилых домов, административных и технологических помещений. Прибор нагревает непосредственно воздух в помещении, а не теплоноситель, что обеспечивает быстрый прогрев и минимальные потери тепла. Закрытый цикл горения конвектора достигается герметичным теплообменником. Обогреватель не требует подключения к электросети и обладает высокой теплоэффективностью, компактными размерами и легкой установкой. Теплообменник выполнен из высоколегированной жаропрочной стали с антикоррозийной гальванической обработкой и покрытой 2-слойной термостойкой эмалью, коаксиальный дымоход - из сплава алюминия.</p>

<p>В комплект поставки входят коаксиальный дымоход и форсунки на пропан-бутан.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Не сжигает кислород в помещении</li>
<li>100% продуктов горения удаляется через коаксиальный дымоход</li>
<li>Низкий уровень шума</li>
<li>Возможность работы от магистрального газа или от баллона со сжиженным газом</li>
<li>Не требует трубной разводки, поэтому исключены промерзания системы</li>
<li>Установка проще и легче, чем водяной системы отопления </li>
<li>Высокий КПД</li>
<li>Возможность автоматического поддержания температуры</li>
<li>Моментальная регулировка температуры воздуха в помещении механическим способом</li>
<li>Газовый клапан Eurosit 630 (Италия)</li>
<li>Горелка Worgas (Италия)</li>
<li>Запуск в работу производится при помощи пьезоэлемента</li>
<li>Без вентилятора</li>
<li>Закрытая камера</li>
<li>С термостатом</li>
<li>Горизонтальный дымоход</li>
<li>Газ метан и пропан-бутан</li>
<li>Срок эксплуатации 20 лет</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Рабочее входящее давление газа:
<ul>
<li>Природный газ:
<ul>
<li>Минимальное: 11 мбар</li>
<li>Максимальное: 18 мбар</li>
</ul>
</li>
<li>Пропан-бутан: 30 мбар</li>
</ul>
</li>
<li>Расход газа:
<ul>
<li>Природный газ: 0,24 м³/ч</li>
<li>Пропан-бутан: 0,18 кг/ч</li>
</ul>
</li>
<li>Объем отапливаемого помещения: 40 м³​</li>
<li>Дымоход:
<ul>
<li>Диаметр:
<ul>
<li>Внутренний: 72 мм</li>
<li>Наружный: 122 мм</li>
</ul>
</li>
<li>Длина: 600 мм</li>
</ul>
</li>
<li>Термостойкость:
<ul>
<li>Эмаль теплообменника: 1100 °С</li>
<li>Алюминий дымохода: 660,3 °С</li>
</ul>
</li>
<li>Содержание алюминия в сплаве дымохода: 98%</li>
<li>Температура теплообменника: от 375 до 420 °C</li>
<li>Автоматическая поддержание температуры: от 13 до 38 °С</li>
<li>Подключение газа: G 1/2""</li>
<li>Габариты в упаковке:
<ul>
<li>Конвектор: 460х270х670 мм</li>
<li>Дымоход: 820х250х190 мм</li>
</ul>
</li>
<li>Цвет: слоновая кость</li>
</ul>",364398,2 кВт,416 мм,215 мм,600 мм,,Чехия,,,0,https://entero.ru/manuals/473965/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Karma%20BETA%202%20Mechanic.pdf;https://entero.ru/manuals/473966/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D0%BC%D0%BE%D0%BD%D1%82%D0%B0%D0%B6%D1%83%20%D0%BD%D0%B0%20Karma%20BETA%202%20Mechanic.pdf;https://entero.ru/manuals/473967/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B2%D0%BE%D0%B4%D1%83%20%D0%BD%D0%B0%20%D0%B4%D1%80%D1%83%D0%B3%D0%BE%D0%B9%20%D1%82%D0%B8%D0%BF%20%D0%B3%D0%B0%D0%B7%D0%B0.pdf;https://entero.ru/manuals/473969/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%B3%D0%B0%D0%B7%D0%BE%D0%B2%D1%8B%D1%85%20%D0%BA%D0%BE%D0%BD%D0%B2%D0%B5%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%20Karma.pdf;https://entero.ru/manuals/473970/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Karma.pdf,58929,15 кг,газ,,настенный,92 %,от 13 до 38 °C,механический,20 м2,
https://cdn.entero.ru/mp@2x/d6/17/d617a9c03aba4969882db69ba636d49d.jpg;https://cdn.entero.ru/mp@2x/dc/67/dc67cc3aa0206275a97da3ddb520ca8d.jpg;https://cdn.entero.ru/mp@2x/55/2a/552aa057dbd7a0a6bc2d6accdc1748f6.jpg;https://cdn.entero.ru/mp@2x/bf/f5/bff56a6729b94f1f800b0b53de44a4a9.jpg;https://cdn.entero.ru/mp@2x/1f/02/1f026c50dcd3dbb983671337a93a0715.jpg;https://cdn.entero.ru/mp@2x/34/f4/34f4f4f6210fa6a0f619a6b37ec4af3a.jpg;https://cdn.entero.ru/mp@2x/be/af/beafba5c3bbd6c188ec7195a1d16313d.jpg,Конвектор газовый Alpine Air NGS-50F,NGS-50 (F),63600,RUB,Да,Alpine Air,Климатическая техника,Обогреватели,Конвекторы,https://entero.ru/item/32298,"<p>Настенный газовый конвектор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/32298"">Alpine Air NGS-50F</a></b> предназначен для индивидуального отопления домов, административных и промышленных помещений. Оборудование рассчитано на работу в тяжелых условиях, в том числе, в регионах с экстремально низкими температурами. Обогреватель обладает высокой теплоэффективностью, компактными размерами и легко устанавливается.</p>

<p>В комплект поставки входит телескопическая коаксиальная труба для отвода продуктов горения. Комплект перехода на работу от баллона со сжиженным газом приобретается отдельно.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Нагревает сразу воздух, а не теплоноситель - быстрый прогрев помещения и минимум потерь тепла</li>
<li>Не сжигает кислород, забор воздуха и выброс продуктов горения через коаксиальную трубу</li>
<li>Возможность работы на сжиженном газе</li>
<li>Кнопка пъезорозжига для запуска оборудования</li>
<li>Быстрая регулировка температуры</li>
<li>Терморегулятор для автоматического поддержания температуры</li>
<li>Встроенный вентилятор ускоряет прогрев помещения</li>
<li>Не требует трубной разводки, поэтому исключены промерзания системы</li>
<li>Закрытый цикл горения делает конвектор абсолютно безопасным для здоровья</li>
<li>Газовый клапан Sit (Италия)</li>
<li>Горелка Polidoro (Италия)</li>
<li>Чугунный теплообменник</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Расход газа: 0,51 м<sup>3</sup>/час</li>
<li>Подключение газа: 1/2""</li>
<li>Тип газа: G20 / G30</li>
<li>Максимальная температура дымовых газов: 242 °С</li>
<li>Давление газа на горелке:
<ul>
<li>Номинальное: 20 мбар (G20) / 30 мбар (G30)</li>
<li>Минимальное: 9 мбар</li>
<li>Максимальное: 15,5 мбар</li>
</ul>
</li>
<li>Диаметр инжектора:
<ul>
<li>Основная горелка: 1,8 мм</li>
<li>Запальная горелка: 0,41 мм</li>
</ul>
</li>
<li>Диаметр дымохода: 80 мм</li>
<li>Диаметр заборного патрубка: 150 мм</li>
<li>Тип: С<sub>1</sub></li>
<li>Категория: II 2H3+</li>
<li>Класс Nox: 1</li>
<li>Напряжение: 220 В</li>
<li>Мощность электрическая: 0,018 кВт</li>
</ul>",32298,от 3.5 до 4.9 кВт,605 мм,220 мм,630 мм,,Турция,,,0,https://entero.ru/manuals/5359/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Alpine%20Air%20NGS-50F.pdf;https://entero.ru/manuals/31884/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%8B%20Alpine%20Air%20NGS-50F.jpeg,,30 кг,газ,,настенный,86.9 %,,,,
https://cdn.entero.ru/mp@2x/fe/7a/fe7a442a0b8a9bbc16b8e8d9d1bb99e7.jpg;https://cdn.entero.ru/mp@2x/76/b3/76b3068204f9b011cdddc785b3bf5f38.jpg;https://cdn.entero.ru/mp@2x/74/47/7447d91218eb31ff6d8410b2a5285d14.jpg;https://cdn.entero.ru/mp@2x/76/0c/760c387c0c2257d8c31dd64c595cd790.jpg;https://cdn.entero.ru/mp@2x/5b/2a/5b2a35b1d6e3de48ce6200b6bf503afd.jpg,"Конвектор электрический Neoclima Comforte T1.5 1,5 кВт белый",Comforte T1.5,3408,RUB,Да,Neoclima,Климатическая техника,Обогреватели,Конвекторы,https://entero.ru/item/366667,"<p>Электрический конвектор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366667""><b class=""b"">Neoclima Comforte T1.5 </b></a>предназначен для обогрева и поддержания комфортного микроклимата в жилых и офисных помещениях, может весьма успешно применяться в качестве единственного источника отопления.</p>

<p>В комплект поставки входят ножки с креплениями.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Мгновенный нагрев без задержек</li>
<li>Два режима нагрева (модели 0.75/1.5кВт)</li>
<li>Энергоэффективность и экономичность</li>
<li>4 степени защиты</li>
<li>Высокий уровень безопасности</li>
<li>Простота управления и установки</li>
<li>Компактные размеры и лёгкость</li>
<li>Долговечность и надёжность</li>
</ul>

<p> <b>Дополнительные характеристики:</b></p>

<ul>
<li>Электропитание, В/Гц: 220-240 ~50/60</li>
<li>Цвет: белый</li>
</ul>

<p> </p>",366667,1.5 кВт,615 мм,110 мм,420 мм,,Китай,,,0,,,4.9 кг,220 В,,"напольный, настенный",,,механический,от 15 до 20 м2,IP21
https://cdn.entero.ru/mp@2x/66/69/6669bcbeb31e5d280eed5b706fa783bd.jpg,Конвектор Loriot LHCY-2000 M,Конвектор Loriot LHCY-2000 M,5468,RUB,Да,Loriot,Климатическая техника,Обогреватели,Конвекторы,https://entero.ru/item/207932,"<p>Конвектор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.uz/item/207932""><b class=""b"">Loriot LHCY-2000 M</b></a> серии Magic предназначен для индивидуального отопления домов, административных и промышленных помещений. Модель оснащена Х-монолитным нагревательным элементом, датчиками защиты от перегрева, режимами полной и половинной мощности и термостатом.</p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",207932,от 1 до 2 кВт,830 мм,107 мм,400 мм,,Россия,,,0,https://entero.ru/manuals/243352/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Loriot%20LHCY-2000%20M.pdf;https://entero.ru/manuals/243353/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,,5.9 кг,220 В,,"напольный, настенный",,,,22 м2,IP24
https://cdn.entero.ru/mp@2x/46/f8/46f8d9127cae585be87137fa824218b4.jpg;https://cdn.entero.ru/mp@2x/ad/e0/ade0bf84a69b40ca73d6838ad0ed246a.jpg;https://cdn.entero.ru/mp@2x/2b/99/2b992a22381c05669b5e2ffe4a297457.jpg;https://cdn.entero.ru/mp@2x/9e/5f/9e5fe32a2c205633a57f87e8d40e3572.jpg;https://cdn.entero.ru/mp@2x/6a/1d/6a1ddfdbf2b7f7c0850df37d206996e8.jpg;https://cdn.entero.ru/mp@2x/2b/f3/2bf36a103019323a07c924378aef3f17.jpg,Конвектор NOBO Viking NFK 4S 10,NFK4S 10,23256,RUB,Да,NOBO,Климатическая техника,Обогреватели,Конвекторы,https://entero.ru/item/192678,"<p>Настенный конвектор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/192678"">NOBO Viking NFK 4S 10</a></b> предназначен для отопления помещений в частных домах и квартирах, отелях и офисах. Модель оснащена электронным термостатом <a href=""https://entero.ru/item/192589"">NCU 1S</a> с ручным управлением. Передняя панель гладкая, с закругленными углами и слабо нагревающаяся, что обеспечивает безопасность для людей.</p>

<p>В комплект поставки входит кронштейн для крепления на стену.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Сохранение настроек термостата при временных перебоях электропитания</li>
<li>Возможность замены термостата на другую совместимую модель</li>
<li>Система защиты от перегрева с автоматическим отключением при попадании на панель посторонних предметов, препятствующих теплообмену</li>
<li>Не сжигает кислород и не сушит воздух в помещении</li>
<li>Класс электрозащиты: 1</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Точность поддержания температуры воздуха: 0,1 °C</li>
<li>Энергопотребление в режиме ожидания: 0,0005 кВт</li>
<li>Габариты с кронштейном: 725х400х90 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Электронный термостат <a href=""https://entero.ru/item/192596"">NCU 1R</a></li>
<li>Электронный термостат <a href=""https://entero.ru/item/192605"">NCU 2R</a></li>
<li>Электронный термостат <a href=""https://entero.ru/item/192641"">NCU 2T</a></li>
<li>Электронный термостат <a href=""https://entero.ru/item/192610"">NCU ER</a></li>
<li>Система управления <a href=""https://entero.ru/item/193227"">Nobo Energy Control</a> - система контроля энергопотребления, регулирует температуру, задавая необходимый уровень тепла на определенный промежуток времени в различных независимых помещениях</li>
<li>Система управления <a href=""https://entero.ru/item/71239"">Orion 700</a> - позволяет круглосуточно управлять 100 независимыми температурными зонами посредством направления радиосигнала на специальный приемник, встроенный в термостат</li>
<li>Ножки <a href=""https://entero.ru/item/192661"">FS40</a></li>
</ul>",192678,1 кВт,725 мм,55 мм,400 мм,,Норвегия,,,0,https://entero.ru/manuals/224954/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20NOBO%20Viking%20NFK%204S%2010.pdf;https://entero.ru/manuals/224956/%D0%9F%D1%80%D0%B5%D0%B7%D0%B5%D0%BD%D1%82%D0%B0%D1%86%D0%B8%D1%8F%20%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D1%8B%20%D1%83%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F%20Nobo%20Energy%20Control.pdf;https://entero.ru/manuals/224955/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20NOBO.pdf,24480,4.8 кг,220 В,,настенный,100 %,,электронный,от 10 до 15 м2,IP24
https://cdn.entero.ru/mp@2x/98/fe/98fe30acdd4359c7e87f0bad238bc5ec.jpg;https://cdn.entero.ru/mp@2x/00/21/00210552868d8098238f9d6956b37397.jpg;https://cdn.entero.ru/mp@2x/c3/3c/c33c44e6306f8dd2e5039df3203072f8.jpg;https://cdn.entero.ru/mp@2x/a2/0d/a20d40fcc938914480e36774730d62e3.jpg;https://cdn.entero.ru/mp@2x/86/09/8609fea05474223c40df30ef33437e54.jpg;https://cdn.entero.ru/mp@2x/e1/12/e112f4697beb0a0dc0cb47198c5d438c.jpg;https://cdn.entero.ru/mp@2x/ba/30/ba3075c851299efc176b92275c2a6d1c.jpg;https://cdn.entero.ru/mp@2x/11/7d/117d90e5d30aaeee17f2ed196ef5bab0.jpg;https://cdn.entero.ru/mp@2x/40/82/40829add316e6f044d8f26475491fa76.jpg;https://cdn.entero.ru/mp@2x/d2/76/d27692d111e52d8c6da3084f42b01036.jpg,Конвектор электрический Breeon BHEC-2000,PRO Comfort BHEC-2000,3353,RUB,Да,,Климатическая техника,Обогреватели,Конвекторы,https://entero.ru/item/327102,"<p>Электрический конвектор <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/327102"">Breeon BHEC-2000</a> </b>серии PRO Comfort предназначен для обогрева и поддержания комфортного микроклимата в жилых, офисных, бытовых и служебных помещениях. Модель оснащена кабелем питания с евровилкой, удобной механической панелью управления с круглым поворотным регулятором и 2 переключателями режимов колыбельного типа. Ударопрочный корпус выполнен из металла с антикоррозийным покрытием белого цвета.</p>

<p>В комплект поставки входят кронштейн и крепления для настенного монтажа, 2 опоры, инструкция по эксплуатации и гарантийный талон.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Режимы:
<ul>
<li>Минимальный: энергосберегающая работа на трети мощности</li>
<li>Комфортный: оптимальный обогрев на 2/3 мощности</li>
<li>Максимальный: эффективный обогрев при полной мощности</li>
</ul>
</li>
<li>СТИЧ (игольчатый) нагревательный элемент: быстрое достижение заданной температуры </li>
<li>Дугообразно изогнутая воздуховыпускная решетка для лучшей конвекции</li>
<li>Высокоточный механический термостат</li>
<li>Плавная регулировка температуры</li>
<li>Интегрированные в переключатели светодиодные индикаторы работы</li>
<li>Автоматическое отключение при перегреве</li>
<li>Геометрия корпуса со сглаженными углами и низкий порог нагрева поверхности для безопасной эксплуатации детьми и людьми со сниженными сенситивными возможностями</li>
<li>Настенный монтаж на кронштейне либо напольное размещение на устойчивых опорных лапках</li>
<li>Интегрированные в боковые панели термоизолированные рукоятки для удобства транспортировки</li>
<li>Бесшумная работа</li>
<li>Компактные габариты для удобства хранения</li>
<li>Простота установки, надежность эксплуатации и легкость обслуживания</li>
<li>Класс электрозащиты: I </li>
<li>Эргономичный современный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Условия хранения:
<ul>
<li>Диапазон температуры окружающей среды: от 5 до 40 °С</li>
<li>Диапазон относительной влажности: от 15 до 75%</li>
</ul>
</li>
<li>Максимальная относительная влажность при эксплуатации при 25 °С: 90%</li>
<li>Максимальная температура нагрева корпуса: 70 °С</li>
<li>Номинальная сила тока: 1,2 А</li>
<li>Средний срок службы: 7 л.</li>
<li>Длина кабеля питания: 1200 мм</li>
<li>Минимальный воздушный зазор до препятствий при эксплуатации:
<ul>
<li>От периметра: 100 мм</li>
<li>Спереди: 500 мм</li>
</ul>
</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",327102,0.75/1.25/2 кВт,530 мм,200 мм,378 мм,2.4 кг,Китай,1,576x133x400 мм,0,https://entero.ru/manuals/388988/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Breeon%20BHEC-2000.pdf;https://entero.ru/manuals/388989/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Breeon%20BHEC-2000.pdf;https://entero.ru/manuals/388990/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Breeon.pdf;https://entero.ru/manuals/388992/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf;https://entero.ru/manuals/388993/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,4355,1.9 кг,220 В,,"напольный, настенный",,,механический,20 м2,IP20
https://cdn.entero.ru/mp@2x/6a/30/6a30d573a3dd0602783e65dda5f39316.jpg,Конвектор электрический Neoclima Intenso 1500 1.5 кВт белый,Intenso 1500,3408,RUB,Да,Neoclima,Климатическая техника,Обогреватели,Конвекторы,https://entero.ru/item/366819,"<p>Электрический конвектор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366819""><b class=""b"">Neoclima Intenso 1500 </b></a>предназначен для обогрева и поддержания комфортного микроклимата в жилых и офисных помещениях. Он подходит как для основного, так и для дополнительного источника отопления небольших помещений.</p>

<p>В комплект поставки входят настенный кронштейн и опоры с колесиками.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Х-образный нагревательный элемент</li>
<li>Экономное энергопотребление (2 режима мощности)</li>
<li>Мгновенный нагрев без задержек</li>
<li>Энергоэффективность и экономичность</li>
<li>Высокий уровень безопасности</li>
<li>Простота управления и установки</li>
<li>Компактные размеры и лёгкость</li>
<li>Долговечность и надёжность</li>
<li>Защита от замерзания «Anti Frost»</li>
<li>Защита от перегрева</li>
<li>Защита от опрокидывания</li>
</ul>

<p> <b>Дополнительные характеристики:</b></p>

<ul>
<li>Электропитание, В/Гц: 220-240 ~50/60</li>
<li>Цвет: белый</li>
</ul>

<p> </p>",366819,от 0.75 до 1.5 кВт,505 мм,120 мм,655 мм,,Китай,,,0,,,4.8 кг,220 В,,"напольный, настенный",,,механический,от 15 до 20 м2,IP21
https://cdn.entero.ru/mp@2x/9c/95/9c95c986eba4179e397998420bbfad0e.jpg;https://cdn.entero.ru/mp@2x/9a/cf/9acf654e9a877d31359f2fe7d45e87fd.jpg;https://cdn.entero.ru/mp@2x/8b/19/8b19ed7e5c6b6588c51802fd449c6953.jpg;https://cdn.entero.ru/mp@2x/71/ed/71edb1661ab4f862b2c1cfe909b788b3.jpg,"Конвектор электрический Neoclima Nano 1500W 1,5 кВт белый",Nano 1500W,3408,RUB,Да,Neoclima,Климатическая техника,Обогреватели,Конвекторы,https://entero.ru/item/366824,"<p>Электрический конвектор <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366824""><b class=""b"">Neoclima Nano 1500W </b></a>предназначен для обогрева и поддержания комфортного микроклимата в жилых и офисных помещениях. Он подходит как для основного, так и для дополнительного источника отопления небольших помещений.</p>

<p>В комплект поставки входят ножки с креплением.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Х-образный нагревательный элемент</li>
<li>Экономное энергопотребление (2 режима мощности)</li>
<li>Мгновенный нагрев без задержек</li>
<li>Энергоэффективность и экономичность</li>
<li>Высокий уровень безопасности</li>
<li>Простота управления и установки</li>
<li>Компактные размеры и лёгкость</li>
<li>Долговечность и надёжность</li>
<li>Защита от перегрева</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Электропитание, В/Гц: 220-240 ~50/60</li>
<li>Цвет: белый</li>
</ul>",366824,от 0.75 до 1.5 кВт,680 мм,150 мм,260 мм,,Россия,,,0,,,3.4 кг,220 В,3.8 кг,"напольный, настенный",,,механический,,IP20
