Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Производительность,Вес (с упаковкой),Глубина (в упаковке),Высота (в упаковке),Диаметр барабана,Скорость глажения,Вид нагрева,Температура нагрева,Прижим,Ширина зоны глажения,Мощность нагрева,Ширина (в упкаковке)
https://cdn.entero.ru/mp@2x/3e/21/3e21654987cc0ee88980b1be8ee8460f.jpg;https://cdn.entero.ru/mp@2x/0d/68/0d68666c41e4960b82a5076fbbf73ec0.jpg;https://cdn.entero.ru/mp@2x/83/42/8342a843cb463a13c72addf40bb7919b.jpg;https://cdn.entero.ru/mp@2x/4e/06/4e0656f43136c42c4c25a6ef183eca20.jpg;https://cdn.entero.ru/mp@2x/24/dc/24dc21cc4efeb0f5343c373b76dfef0c.jpg;https://cdn.entero.ru/mp@2x/76/06/7606c09eb6a5352afe1d3bd0ff4c1a77.jpg;https://cdn.entero.ru/mp@2x/ed/9d/ed9d4f7ca0f18f2ed4367f2d2e36b0f5.jpg;https://cdn.entero.ru/mp@2x/26/48/2648245b29dc5c6d5a640fb91ca27003.jpg;https://cdn.entero.ru/mp@2x/0e/63/0e63e2c0eda5a7d8a3102e241b16af6d.jpg,Гладильный каток HELEN H 140.25,Гладильный каток HELEN H 140.25,251000,RUB,Да,HELEN,Профоборудование,Прачечное,Гладильные катки,https://entero.ru/item/114433,"<p>Гладильный каток <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/114433"">HELEN H 140.25</a></b> используется в прачечных, гостиницах, салонах красоты, больницах и детских учреждениях для глажения различного белья с остаточной влажностью 15-20%. Оборудование имеет простую конструкцию, безопасно, надежно и подходит для применения даже неопытными работниками. Выглаженное белье возвращается в сторону оператора, позволяя устанавливать каток у стены. Мульда выполнена из нержавеющей стали, обмотка вала - металлическая шерсть.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Высококачественный мотор-редуктор с асинхронным двигателем</li>
<li>Электрический прижим мульды</li>
<li>Вентилируемый барабан обеспечивает дополнительный отвод пара</li>
<li>Регулировка температуры и скорости вращения барабана</li>
<li>Улучшенная конструкция мульды обеспечивает равномерный нагрев по всей поверхности</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Обмотка вала с металлической шерстью</li>
<li>Термостойкое покрытие вала Nomex</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",114433,380 В,1580 мм,430 мм,970 мм,150 кг,Россия,1,1800x500x1150 мм,0,https://entero.ru/manuals/303042/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20HELEN%20H%20140.25.pdf;https://entero.ru/manuals/448219/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D0%B2%D0%B2%D0%BE%D0%B4%D1%83%20%D0%B2%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D1%8E.pdf;https://entero.ru/manuals/448220/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%B8.pdf;https://entero.ru/manuals/479789/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,267021,https://vk.com/video_ext.php?oid=-177656185&id=456240308&hd=2&autoplay=0,135 кг,35 кг/ч,,,,250 мм,от 0.25 до 2.5 м/мин.,электро,от 80 до 180 °С,автоматический,1400 мм,4.5 кВт,1580 мм
https://cdn.entero.ru/mp@2x/ad/4a/ad4ada74f14e121e8b518cc3e472ba30.jpg;https://cdn.entero.ru/mp@2x/fc/b3/fcb3cb6589f5d599d4684d465012dde5.jpg;https://cdn.entero.ru/mp@2x/95/8c/958c09bca91476c4a86c98cfaa09a9f0.jpg;https://cdn.entero.ru/mp@2x/a0/3e/a03e634a78de1bc7e1beddc5492b3c03.jpg;https://cdn.entero.ru/mp@2x/ac/64/ac64d80c0a113a1d110f5700132bd898.jpg;https://cdn.entero.ru/mp@2x/9f/67/9f676b8e66b741bfeca3c8a1ca6f4c19.jpg;https://cdn.entero.ru/mp@2x/5a/23/5a23610c5a4ef12be21e62a54dde3c7e.jpg;https://cdn.entero.ru/mp@2x/66/3e/663e28a1f170f6594dfd9b3266431768.jpg,Гладильный каток HELEN H 100.20,H100.20,179000,RUB,Да,HELEN,Профоборудование,Прачечное,Гладильные катки,https://entero.ru/item/114417,"<p>Гладильный каток <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/114417"">HELEN H 100.20</a></b> используется в прачечных, гостиницах, салонах красоты, больницах и детских учреждениях для глажения различного белья с остаточной влажностью 15-20%. Оборудование имеет простую конструкцию, безопасно, надежно и подходит для применения даже неопытными работниками. Выглаженное белье возвращается в сторону оператора, позволяя устанавливать каток у стены. Мульда выполнена из нержавеющей стали, обмотка вала - металлическая шерсть.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Высококачественный мотор-редуктор с асинхронным двигателем</li>
<li>Электрический прижим мульды</li>
<li>Вентилируемый барабан обеспечивает дополнительный отвод пара</li>
<li>Регулировка температуры и скорости вращения барабана</li>
<li>Улучшенная конструкция мульды обеспечивает равномерный нагрев по всей поверхности</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Обмотка вала с металлической шерстью</li>
<li>Термостойкое покрытие вала Nomex</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",114417,"220 В, 380 В",1180 мм,430 мм,970 мм,115 кг,Россия,1,1400x500x1150 мм,0,https://entero.ru/manuals/303039/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20HELEN%20H%20100.20.pdf;https://entero.ru/manuals/448196/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D0%B2%D0%B2%D0%BE%D0%B4%D1%83%20%D0%B2%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D1%8E.pdf;https://entero.ru/manuals/448197/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%B8.pdf;https://entero.ru/manuals/479806/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,https://vk.com/video_ext.php?oid=-177656185&id=456240308&hd=2&autoplay=0,105 кг,20 кг/ч,,,,200 мм,от 0.25 до 2.5 м/мин.,электро,от 80 до 180 °С,механический,1000 мм,3.6 кВт,1180 мм
https://cdn.entero.ru/mp@2x/2a/76/2a76ac1f836b5189ccbc891761e54e40.jpg;https://cdn.entero.ru/mp@2x/7b/df/7bdf50493dc7aef23d7273190b957896.jpg;https://cdn.entero.ru/mp@2x/d9/0f/d90f018da6b85f754cd6632819908a78.jpg;https://cdn.entero.ru/mp@2x/11/a0/11a0dd135e22b2bd46a9363ac881b2e1.jpg,Гладильный каток Fagor P-18/120 M E,19085116,444517,RUB,Да,Fagor,Профоборудование,Прачечное,Гладильные катки,https://entero.ru/item/296447,"<p>Гладильный каток <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/296447"">Fagor P-18/120 M E</a></b> используется в прачечных, образовательных, оздоровительных заведениях, гостиницах, детских учреждениях, больницах и роддомах для глажения прямого белья с остаточной влажностью от 10 до 15%. Модель оснащена электронным микропроцессором регулировки температуры, большим приемным лотком для белья и педалью ножного управления. Корпус выполнен из окрашенной, нержавеющей стали, мульда - из анодированного алюминия, вал с покрытием из полиэстера и хлопка.</p>

<p>Может использоваться с колонной из стиральной машины <a href=""https://entero.ru/search.php?text=LAP-10+TP2+"" target=""_blank"">LAP-10 TP2 E</a> и сушильной машины <a href=""https://entero.ru/item/149759"" target=""_blank"">SRP-10 M E</a> при комплектации мини-прачечной. </p>

<p><b>Особенности:</b></p>

<ul>
<li>4 температурных режима </li>
<li>Фронтальная выгрузка белья</li>
<li>Защитное ограждение для рук</li>
<li>Предохранительный термостат</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Мощность двигателя ролика: 0.029 kW</li>
<li>Общая электрическая мощность: 4.029 kW</li>
<li>Уровень шума: 55 dB</li>
<li>Габариты упаковки: 1690х540х1130 мм</li>
</ul>

<p><br>
</p>",296447,,1570 мм,438 мм,952 мм,100.8 кг,Испания,1,1884x525x1142 мм,0,https://entero.ru/manuals/358444/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Fagor%20P-18_120%20M%20E.pdf;https://entero.ru/manuals/358445/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Fagor.pdf;https://entero.ru/manuals/451929/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Fagor%20P-18_120%20M%20E.pdf,477975,,84 кг,20 кг/ч,,,,180 мм,2.02 м/мин.,электро,,механический,1200 мм,4 кВт,1570 мм
https://cdn.entero.ru/mp@2x/d4/7f/d47fa73ee4e256c8a19348b88308a3dd.jpg;https://cdn.entero.ru/mp@2x/e0/47/e047e2f38c25bfaf66ce471edbbc63a4.jpg;https://cdn.entero.ru/mp@2x/74/aa/74aa63d14d9d3bd9b67a0a2ccae60cd4.jpg;https://cdn.entero.ru/mp@2x/4c/87/4c87ea5b79dc94a7ee49becbf5af61fb.jpg;https://cdn.entero.ru/mp@2x/51/e4/51e46bb6a512719f1309db193a1e764d.jpg;https://cdn.entero.ru/mp@2x/c5/53/c553bee0b46ad66d14d0017becf2972c.jpg;https://cdn.entero.ru/mp@2x/01/2a/012aeba10cc71044f18131e698f0c40c.jpg;https://cdn.entero.ru/mp@2x/29/87/298723d54f353ccc52ae6afe75d33a49.jpg;https://cdn.entero.ru/mp@2x/b9/6a/b96a91cbd43ed0573fadaf7d0e871306.jpg,Гладильный каток HELEN H 120.25,Гладильный каток HELEN H 120.25,231000,RUB,Да,HELEN,Профоборудование,Прачечное,Гладильные катки,https://entero.ru/item/114432,"<p>Гладильный каток <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/114432"">HELEN H 120.25</a></b> используется в прачечных, гостиницах, салонах красоты, больницах и детских учреждениях для глажения различного белья с остаточной влажностью 15-20%. Оборудование имеет простую конструкцию, безопасно, надежно и подходит для применения даже неопытными работниками. Выглаженное белье возвращается в сторону оператора, позволяя устанавливать каток у стены. Мульда выполнена из нержавеющей стали, обмотка вала - металлическая шерсть.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Высококачественный мотор-редуктор с асинхронным двигателем</li>
<li>Электрический прижим мульды</li>
<li>Вентилируемый барабан обеспечивает дополнительный отвод пара</li>
<li>Регулировка температуры и скорости вращения барабана</li>
<li>Улучшенная конструкция мульды обеспечивает равномерный нагрев по всей поверхности</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Обмотка вала с металлической шерстью</li>
<li>Термостойкое покрытие вала Nomex</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",114432,380 В,1380 мм,430 мм,970 мм,130 кг,Россия,1,1600x500x1150 мм,0,https://entero.ru/manuals/303041/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20HELEN%20H%20120.25.pdf;https://entero.ru/manuals/448186/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D0%B2%D0%B2%D0%BE%D0%B4%D1%83%20%D0%B2%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D1%8E%20%D0%BD%D0%B0%20HELEN%20H%20120.25.pdf;https://entero.ru/manuals/448188/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%B8%20%D0%BD%D0%B0%20HELEN%20H%20120.25.pdf;https://entero.ru/manuals/479811/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,https://vk.com/video_ext.php?oid=-177656185&id=456240308&hd=2&autoplay=0,120 кг,30 кг/ч,,,,250 мм,от 0.25 до 2.5 м/мин.,электро,от 80 до 180 °С,автоматический,1200 мм,4 кВт,1380 мм
https://cdn.entero.ru/mp@2x/31/36/3136c7776c2046377c2740dc43ef3883.jpg;https://cdn.entero.ru/mp@2x/89/d1/89d104af667c585894c2c78f52cfd0cc.jpg;https://cdn.entero.ru/mp@2x/83/08/8308dada212a8ff3d6730c886e3503d7.jpg;https://cdn.entero.ru/mp@2x/f3/4b/f34b33c76e45d0308085e7487de4ef81.jpg;https://cdn.entero.ru/mp@2x/ee/16/ee16e9e04c36e743420801f395dc3440.jpg,Каток гладильный GMP E2 140.25,Каток гладильный GMP E2 140.25,477583,RUB,Да,GMP,Профоборудование,Прачечное,Гладильные катки,https://entero.ru/item/272200,"<p>Гладильный каток <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://m.entero.ru/item/272200"">GMP E2 140.25</a></b> используется в прачечных образовательных, оздоровительных заведениях, гостиницах, детских садах, общежитиях, больницах, роддомах и прачечных самообслуживания для глаженья прямого белья с остаточной влажностью от 20 до 25%. Модель оснащена столом для подачи белья и педалью ножного управления. Мульда выполнена из хромированной стали, стол - из алюминия, вал с термостойким покрытием Meta-Aramid.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Платформа управления SHARP:</li>
<li style=""margin-left: 40px;"">Помощь в устранении неполадок </li>
<li style=""margin-left: 40px;"">Журнал с сохранением записей о последних событиях, связанных с ошибками, и регистрацией максимальных дневных температур</li>
<li style=""margin-left: 40px;"">Тестовая программа для быстрого устранения неполадок</li>
<li style=""margin-left: 40px;"">Спящий режим</li>
<li style=""margin-left: 40px;"">Рекомендации по техническому обслуживанию</li>
<li>Сенсорный русифицированный дисплей</li>
<li>Более 50 программ глажки</li>
<li>Создание и сохранение собственных настроек</li>
<li>Ручной режим</li>
<li>Двойные датчики Gemini для контроля температуры по всей поверхности вала</li>
<li>Оповещение и автоматическиое отключение нагрева при дисбалансе температуры</li>
<li>Регулировка скорости инвертором, с возможностью ручной установки</li>
<li>Запатентованная система замены вала</li>
<li>Порт USB</li>
<li>Лоток для белья</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>​Плотность войлочного покрытия Meta-Aramid: 400 г/м<sup>2</sup></li>
<li>Габариты в упаковке: 2090x580x1250 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Всасывание паров</li>
</ul>",272200,380 В,2090 мм,445 мм,1070 мм,189 кг,Италия,1,2090x580x1250 мм,0,https://entero.ru/manuals/335200/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D1%83%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B8%20GMP%20E2%20140.25.pdf;https://entero.ru/manuals/335201/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20GMP%20E2.pdf;https://entero.ru/manuals/448099/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20GMP%20E2%20140.25.pdf,682261,,151 кг,35 кг/ч,,,,250 мм,от 1 до 5 м/мин.,электро,,,1400 мм,7.5 кВт,2090 мм
https://cdn.entero.ru/mp@2x/8b/f6/8bf6ca576183f472636496991ce1b864.jpg;https://cdn.entero.ru/mp@2x/d2/e2/d2e2c0728c333f6429ff1ce1a0f64a7e.jpg;https://cdn.entero.ru/mp@2x/2b/0e/2b0e8b8ecff9970adbe54c051c2ca744.jpg;https://cdn.entero.ru/mp@2x/4a/66/4a66c49a380c75f7734d97a0a71898f4.jpg;https://cdn.entero.ru/mp@2x/1f/46/1f46464903e870c84867d32e360abbd3.jpg;https://cdn.entero.ru/mp@2x/37/74/3774c951be72495720757993a6372ae1.jpg;https://cdn.entero.ru/mp@2x/d7/50/d75002d8366be2c07f632496e5898b16.jpg;https://cdn.entero.ru/mp@2x/e7/5c/e75c5b4c441a8a207d686cd04e7bcae3.jpg;https://cdn.entero.ru/mp@2x/71/f0/71f08264cf2b4ca42ee03d0acc46b912.jpg,Гладильный каток HELEN Н160.30A,Гладильный каток HELEN Н160.30A,445000,RUB,Да,HELEN,Профоборудование,Прачечное,Гладильные катки,https://entero.ru/item/339753,"<p>Гладильный каток <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339753"">HELEN Н160.30A</a></b> используется в прачечных, гостиницах, салонах красоты, больницах и детских учреждениях для глажения различного белья с относительной влажностью не более 25%. Модель оснащена и арамидным чехлом и вытяжным вентилятором для отвода пара. Мульда выполнена из алюминия, обмотка вала - из металлической шерсти. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Повышенная теплопроводность и увеличенная теплоемкость </li>
<li>Регулировка температуры и скорости вращения барабана</li>
<li>Перемещение мульды осуществляется по высокоточным направляющим </li>
<li>Увеличенный барабан захватывает большую площадь при глажении и компенсирует изгиб ткани на валу</li>
<li>Электронная система</li>
<li>Функция самодиагностики</li>
<li>Индикация подключения к сети</li>
<li>Защита от перебоев питания</li>
<li>Усиленная конструкция</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Мощность привода вала: 0,18 кВт</li>
<li>Мощность вентилятора: 0,18 кВт </li>
<li>Производительность вентилятора: 90 м<sup>3</sup>/ч</li>
<li>
<p>Диаметр выхода вентилятора: 75 мм </p>
</li>
</ul>",339753,380 В,2120 мм,590 мм,1080 мм,220 кг,Россия,1,2330x650x1290 мм,0,https://entero.ru/manuals/403076/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20HELEN%20%D0%9D160.30A.pdf;https://entero.ru/manuals/448208/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D0%B2%D0%B2%D0%BE%D0%B4%D1%83%20%D0%B2%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D1%8E.pdf;https://entero.ru/manuals/448209/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%B8.pdf;https://entero.ru/manuals/479798/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,https://vk.com/video_ext.php?oid=-177656185&id=456240308&hd=2&autoplay=0,190 кг,50 кг/ч,,,,300 мм,от 0.65 до 6.5 м/мин.,электро,от 80 до 200 °С,автоматический,1600 мм,11.4 кВт,2120 мм
https://cdn.entero.ru/mp@2x/31/cb/31cb54bcea9d0ed77c898ea5e29b971d.jpg;https://cdn.entero.ru/mp@2x/c0/2e/c02e2f4a18d82c75f7a61c5dbf5cb06d.jpg;https://cdn.entero.ru/mp@2x/d4/1c/d41cd7965a510c3a2fbd41ea920a4aea.jpg;https://cdn.entero.ru/mp@2x/a3/fb/a3fba6c465c736788625584ed77dfb03.jpg;https://cdn.entero.ru/mp@2x/e8/94/e894efe025dfcab649bc690131f78f5d.jpg;https://cdn.entero.ru/mp@2x/45/2f/452f3657ea3c3096f93b2a11d2b35dea.jpg;https://cdn.entero.ru/mp@2x/3f/d2/3fd28c928ca325dde256c46787514340.jpg;https://cdn.entero.ru/mp@2x/c8/32/c8321d4c1bca97aa0a5baf712c6f3b9f.jpg;https://cdn.entero.ru/mp@2x/f7/c7/f7c7d413831e6380fa9560e86568b722.jpg,Гладильный каток HELEN Н200.30A,Гладильный каток HELEN Н200.30A,505000,RUB,Да,HELEN,Профоборудование,Прачечное,Гладильные катки,https://entero.ru/item/339754,"<p>Гладильный каток <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/339754""><b class=""b"">HELEN Н200.30A</b></a> используется в прачечных, гостиницах, салонах красоты, больницах и детских учреждениях для глажения различного белья с относительной влажностью не более 25%. Модель оснащена и арамидным чехлом и вытяжным вентилятором для отвода пара. Мульда выполнена из алюминия, обмотка вала - из металлической шерсти. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Повышенная теплопроводность и увеличенная теплоемкость </li>
<li>Регулировка температуры и скорости вращения барабана</li>
<li>Перемещение мульды осуществляется по высокоточным направляющим </li>
<li>Увеличенный барабан захватывает большую площадь при глажении и компенсирует изгиб ткани на валу</li>
<li>Электронная система</li>
<li>Функция самодиагностики</li>
<li>Индикация подключения к сети</li>
<li>Защита от перебоев питания</li>
<li>Усиленная конструкция</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Мощность привода вала: 0,18 кВт</li>
<li>Мощность вентилятора: 0,18 кВт </li>
<li>Производительность вентилятора: 90 м<sup>3</sup>/ч</li>
<li>
<p>Диаметр выхода вентилятора: 75 мм</p>
</li>
</ul>",339754,380 В,2520 мм,590 мм,1080 мм,250 кг,Россия,1,2730x650x1290 мм,0,https://entero.ru/manuals/403078/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20HELEN%20%D0%9D200.30A.pdf;https://entero.ru/manuals/448206/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D0%B2%D0%B2%D0%BE%D0%B4%D1%83%20%D0%B2%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D1%8E.pdf;https://entero.ru/manuals/448207/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%B8.pdf;https://entero.ru/manuals/479802/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,https://vk.com/video_ext.php?oid=-177656185&id=456240308&hd=2&autoplay=0,220 кг,60 кг/ч,,,,300 мм,от 0.65 до 6.5 м/мин.,электро,от 80 до 200 °С,автоматический,2000 мм,15 кВт,2520 мм
