Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Остаток,Файлы,Старая цена,Вес (без упаковки),Родина бренда,Страна-производитель,Загрузка,Вид нагрева,Скорость отжима,Скорость стирки
https://cdn.entero.ru/mp@2x/39/a9/39a92b9bf1c548114c914240cc3785bc.jpg,"Машина сухой химической чистки Firbimatic F15 LT3 (80,1,3,18,С)","F15LT3 (80,1,3,18,C)",6795820,RUB,Да,,Профоборудование,Прачечное,Химчистка,https://entero.ru/item/360964,"<p>Машина сухой химической чистки <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/360964""><b class=""b"">Firbimatic F15 LT3</b></a> используется в прачечных образовательных, оздоровительных заведениях, производственных предприятиях, в поликлиниках, гостиницах, детских садах, общежитиях, больницах, роддомах для сухой чистки, отжима и сушки белья. Модель оснащена сенсорным экраном, 3 баками, аварийным поддоном, клапаном экономии воды Danfoss и манометром.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Микропроцессорное управление (на русском языке)</li>
<li>Реагент: перхлорэтилен</li>
<li>Coalperc Esterno: это система очистки воздуха на основе активированного угля</li>
<li>Energy Still: второй тепловой насос для рекуперации тепла дистиллятора в процессе сушки для уменьшения энергозатрат</li>
<li>Eco System: сушка шлама в дистилляторе для снижения расхода растворителя</li>
<li>Встроенный Coalperc: система очистки воздуха в барабане для сокращения выбросов паров перхлорэтилена в конце цикла</li>
<li>Автоматический электронный контроль сушки (сенсорный)</li>
<li>Аварийная блокировка</li>
<li>Экологический фильтр</li>
<li>Обесцвечивающий фильтр</li>
<li>Автоматический дозатор</li>
<li>Охлаждение растворителя фреоном</li>
<li>Встроенный воздушный компрессор</li>
<li>Инвертор главного мотора</li>
<li>Охладитель воды</li>
<li>Шумоизоляция</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Барабан:
<ul>
<li>Объем: 285 л</li>
<li>Диаметр: 800 мм</li>
<li>Глубина: 560 мм</li>
</ul>
</li>
<li>Диаметр люка: 500 мм</li>
<li>Скорость стирки: 20 / 50 об/мин.</li>
<li>Скорость отжима: 200 / 450 об/мин.</li>
<li>Объем:
<ul>
<li>Бак 1: 105 л</li>
<li>Бак 2: 105 л</li>
<li>Бак 3: 120 л</li>
</ul>
</li>
<li>Объем дестилятора:
<ul>
<li>Полный: 180 л</li>
<li>Полезный: 145 л</li>
</ul>
</li>
<li>Эко фильтр:
<ul>
<li>Объем: 35 л</li>
<li>Фильтрующая площадь: 2,1 м<sup>2</sup>​</li>
<li>Диски: 14 nr</li>
</ul>
</li>
<li>Обесцвечивающий фильтр-PR:
<ul>
<li>Объем: 13 л</li>
<li>Труба: 1</li>
<li>Картридж: 2</li>
</ul>
</li>
<li>Картриджевый фильтр-PR:
<ul>
<li>Объем: 35 л</li>
<li>Труба: 1</li>
<li>Картридж: 1</li>
</ul>
</li>
<li>Мощность:
<ul>
<li> Мотор чистки/отжима: 0,6 / 3 кВт</li>
<li>Насос растворителя: 0,55 кВт</li>
<li>Мотор вентилятора: 1,5 кВт</li>
<li>Компрессор холодильника: 3,14 кВт</li>
<li>Мотор эко фильтра: 0,55 кВт</li>
<li>Компрессора: 0,38 кВт</li>
<li>Вентилятор коалперк: 0,55 кВт</li>
<li>Насос шлама: 0,55 кВт</li>
<li>ТЭНы для сушки: 3,9 кВт</li>
<li>ТЭНы для дистиллятора: 7,5 кВт</li>
</ul>
</li>
<li>Подключение:
<ul>
<li>Вход воздуха: 1/4""</li>
<li>Вход воды: 3/4""</li>
</ul>
</li>
</ul>",360964,380 В,16.5 кВт,1714 мм,1510 мм,2150 мм,0,https://entero.ru/manuals/463058/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Firbimatic%20F15%20LT3.pdf,,1240 кг,Италия,Италия,15 кг,электрический,от 200 до 450 об/мин.,от 20 до 50 об/мин.
https://cdn.entero.ru/mp@2x/26/93/269379064cb424a43774de81d2a260ae.jpg,"Машина сухой химической чистки Firbimatic F15 LT3 (80,1,3,12,13,18,9,С,10)","F15LT3 (80,1,3,12,13,18,9,С,10)",7289065,RUB,Да,,Профоборудование,Прачечное,Химчистка,https://entero.ru/item/360954,"<p>Машина сухой химической чистки <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/360954""><b class=""b"">Firbimatic F15 LT3</b></a> используется в прачечных образовательных, оздоровительных заведениях, производственных предприятиях, в поликлиниках, гостиницах, детских садах, общежитиях, больницах, роддомах для сухой чистки, отжима и сушки белья. Модель оснащена сенсорным экраном, 3 баками, аварийным поддоном, клапаном экономии воды Danfoss и манометром.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Микропроцессорное управление (на русском языке)</li>
<li>Реагент: перхлорэтилен</li>
<li>Coalperc Esterno: это система очистки воздуха на основе активированного угля</li>
<li>Energy Still: второй тепловой насос для рекуперации тепла дистиллятора в процессе сушки для уменьшения энергозатрат</li>
<li>Eco System: сушка шлама в дистилляторе для снижения расхода растворителя</li>
<li>Clean Still: автоматическая очистка дистиллятора от шлама специальным насосом</li>
<li>Встроенный Coalperc: система очистки воздуха в барабане для сокращения выбросов паров перхлорэтилена в конце цикла</li>
<li>Автоматический электронный контроль сушки (сенсорный)</li>
<li>Система просушивания дистиллятора</li>
<li>Контейнер для шлама с гибкими соединениями</li>
<li>Аварийная блокировка</li>
<li>Экологический фильтр</li>
<li>Обесцвечивающий фильтр</li>
<li>Автоматический дозатор</li>
<li>Автоматическая очистка стен дистиллятора</li>
<li>Очистка задней стенки барабана</li>
<li>Охлаждение растворителя фреоном</li>
<li>Встроенный воздушный компрессор</li>
<li>Инвертор главного мотора</li>
<li>Охладитель воды</li>
<li>Шумоизоляция</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Барабан:
<ul>
<li>Объем: 285 л</li>
<li>Диаметр: 800 мм</li>
<li>Глубина: 560 мм</li>
</ul>
</li>
<li>Диаметр люка: 500 мм</li>
<li>Скорость стирки: 20 / 50 об/мин.</li>
<li>Скорость отжима: 200 / 450 об/мин.</li>
<li>Объем:
<ul>
<li>Бак 1: 105 л</li>
<li>Бак 2: 105 л</li>
<li>Бак 3: 120 л</li>
</ul>
</li>
<li>Объем дестилятора:
<ul>
<li>Полный: 180 л</li>
<li>Полезный: 145 л</li>
</ul>
</li>
<li>Эко фильтр:
<ul>
<li>Объем: 35 л</li>
<li>Фильтрующая площадь: 2,1 м<sup>2</sup>​</li>
<li>Диски: 14 nr</li>
</ul>
</li>
<li>Обесцвечивающий фильтр-PR:
<ul>
<li>Объем: 13 л</li>
<li>Труба: 1</li>
<li>Картридж: 2</li>
</ul>
</li>
<li>Картриджевый фильтр-PR:
<ul>
<li>Объем: 35 л</li>
<li>Труба: 1</li>
<li>Картридж: 1</li>
</ul>
</li>
<li>Мощность:
<ul>
<li> Мотор чистки/отжима: 0,6 / 3 кВт</li>
<li>Насос растворителя: 0,55 кВт</li>
<li>Мотор вентилятора: 1,5 кВт</li>
<li>Компрессор холодильника: 3,14 кВт</li>
<li>Мотор эко фильтра: 0,55 кВт</li>
<li>Компрессора: 0,38 кВт</li>
<li>Вентилятор коалперк: 0,55 кВт</li>
<li>Насос шлама: 0,55 кВт</li>
<li>ТЭНы для сушки: 3,9 кВт</li>
<li>ТЭНы для дистиллятора: 7,5 кВт</li>
</ul>
</li>
<li>Подключение:
<ul>
<li>Вход воздуха: 1/4""</li>
<li>Вход воды: 3/4""</li>
</ul>
</li>
</ul>",360954,380 В,16.5 кВт,1714 мм,1510 мм,2150 мм,0,https://entero.ru/manuals/463019/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Firbimatic%20F15%20LT3.pdf,,1240 кг,Италия,Италия,15 кг,электрический,от 200 до 450 об/мин.,от 20 до 50 об/мин.
https://cdn.entero.ru/mp@2x/6c/b9/6cb90e11742827fdf7c490f6fb319405.jpg,Машина сухой химической чистки Вязьма ЛВХ-30,Машина сухой химической чистки Вязьма ЛВХ-30,5137127,RUB,Нет,Вязьма,Профоборудование,Прачечное,Химчистка,https://entero.ru/item/134906,"<p>Машина сухой химической чистки <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/134906"">Вязьма ЛВХ-30</a> </b>используется в прачечных образовательных, оздоровительных заведениях, производственных предприятиях, в поликлиниках, гостиницах, детских садах, общежитиях, больницах, роддомах для сухой чистки, отжима и сушки белья. Модель оснащена системой охлаждения и автоматической чисткой моющей жидкости. Основные части машины изготовлены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Автоматическая система управления</li>
<li>Реагент: перхлорэтилен</li>
<li>Охлаждение дистиллятора / растворителя: водой</li>
<li>Охлаждение паров при сушке: холодильник</li>
<li>10 заводских программ и 30 свободно программируемых</li>
<li>3 бака для растворителя</li>
<li>Сушка по времени и датчику конденсации</li>
<li>Встроенный дозатор моющих средств</li>
<li>Дистиллятор</li>
<li>Встроенный дозатор моющих средств</li>
<li>Большой размер люка</li>
<li>Максимальная экономия потребления энергии, воды, растворителя и моющих средств</li>
<li>Экологический фильтр</li>
<li>Максимальная легкость управления</li>
<li>Компьютерная диагностика неполадок</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры барабана: 1000х682 мм</li>
<li>Мощность:
<ul>
<li>Двигатель привода барабана: 4 кВт</li>
<li>Двигатель фильтра: 0,75 кВт</li>
<li>Двигатель насоса: 0,75 кВт</li>
<li>Двигатель вентилятора: 1,5 кВт</li>
<li>Нагрев дистиллятора (ТЭН): 13,5 кВт</li>
<li>Нагрев сушки (ТЭН): 13,8 кВт</li>
<li>Компрессор холодильника: 6, кВт</li>
</ul>
</li>
<li>Емкости баков: 80 / 120 / 115 л</li>
<li>Емкость дистиллята: 62 л</li>
<li>Расход воды: 330 л/цикл</li>
<li>Расход воздуха: 0,01 м<sup>3</sup>/мин.</li>
<li>Расход растворителя (от общей загрузки барабана): ≤ 3%</li>
<li>Расход электроэнергии: 3,5 кВт*ч/цикл</li>
</ul>

<p><br>
<em>* Примерное значение зависит от выбранной программы чистки.</em></p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",134906,380 В,,1712 мм,2035 мм,2385 мм,0,https://entero.ru/manuals/156877/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.jpg;https://entero.ru/manuals/156878/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%92%D1%8F%D0%B7%D1%8C%D0%BC%D0%B0.pdf;https://entero.ru/manuals/303546/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%92%D1%8F%D0%B7%D1%8C%D0%BC%D0%B0%20%D0%9B%D0%92%D0%A5-30.pdf,5583834,1740 кг,Россия,Россия,30 кг,электрический,400 об/мин.,38 об/мин.
https://cdn.entero.ru/mp@2x/13/ca/13cac29d52e99a2aee36d96004605514.jpg,Машина сухой химической чистки Вязьма ЛВХ-12,Машина сухой химической чистки Вязьма ЛВХ-12,3662469,RUB,Нет,Вязьма,Профоборудование,Прачечное,Химчистка,https://entero.ru/item/81436,"<p>Машина сухой химической чистки <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/81436"">Вязьма ЛВХ-12</a> </b>используется в прачечных образовательных, оздоровительных заведениях, производственных предприятиях, в поликлиниках, гостиницах, детских садах, общежитиях, больницах, роддомах для сухой чистки, отжима и сушки белья. Модель оснащена системой охлаждения и автоматической чисткой моющей жидкости. Основные части машины изготовлены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Автоматическая система управления</li>
<li>Реагент: перхлорэтилен</li>
<li>Охлаждение дистиллятора / растворителя: водой</li>
<li>Охлаждение паров при сушке: холодильник</li>
<li>30 программ управления</li>
<li>3 бака для растворителя</li>
<li>Сушка по времени и датчику конденсации</li>
<li>Встроенный дозатор моющих средств</li>
<li>Дистиллятор</li>
<li>Встроенный дозатор моющих средств</li>
<li>Большой размер люка</li>
<li>Максимальная экономия потребления энергии, воды, растворителя и моющих средств</li>
<li>Экологический фильтр</li>
<li>Максимальная легкость управления</li>
<li>Русифицированный компьютер</li>
<li>Компьютерная диагностика неполадок</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры барабана: 810х435 мм</li>
<li>Мощность:
<ul>
<li>Двигатель привода барабана: 0,55 кВт</li>
<li>Двигатель фильтра: 0,33 кВт</li>
<li>Двигатель насоса: 0,75 кВт</li>
<li>Двигатель вентилятора: 1,1 кВт</li>
<li>Нагрев дистиллятора: 6 кВт</li>
<li>Нагрева сушки: 9 кВт</li>
<li>Компрессор холодильника: 2,2 кВт</li>
</ul>
</li>
<li>Время цикла: 40 мин.</li>
<li>Емкость дистиллята: 100 л</li>
<li>Расход воды: 172 л/цикл</li>
<li>Расход воздуха: 0,01 м<sup>3</sup>/мин.</li>
<li>Расход растворителя (от общей загрузки барабана): ≤ 3%</li>
<li>Расход электроэнергии: 9 кВт*ч/цикл</li>
<li>Габариты в упаковке: 1500х1960х2430 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",81436,380 В,,1160 мм,1650 мм,2120 мм,0,https://entero.ru/manuals/55306/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.jpg;https://entero.ru/manuals/120828/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%92%D1%8F%D0%B7%D1%8C%D0%BC%D0%B0.pdf;https://entero.ru/manuals/303537/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%92%D1%8F%D0%B7%D1%8C%D0%BC%D0%B0%20%D0%9B%D0%92%D0%A5-12.pdf,3980945,1680 кг,Россия,Россия,12 кг,электрический,400 об/мин.,40 об/мин.
https://cdn.entero.ru/mp@2x/08/02/08023db7bf0d8780a381668639584fa9.jpg,Машина сухой химической чистки Вязьма ЛВХ-16,Машина сухой химической чистки Вязьма ЛВХ-16,3898421,RUB,Нет,Вязьма,Профоборудование,Прачечное,Химчистка,https://entero.ru/item/81453,"<p>Машина сухой химической чистки <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/81453"">Вязьма ЛВХ-16</a> </b>используется в прачечных образовательных, оздоровительных заведениях, производственных предприятиях, в поликлиниках, гостиницах, детских садах, общежитиях, больницах, роддомах для сухой чистки, отжима и сушки белья. Модель оснащена системой охлаждения и автоматической чисткой моющей жидкости. Основные части машины изготовлены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Автоматическая система управления</li>
<li>Реагент: перхлорэтилен</li>
<li>Охлаждение дистиллятора / растворителя: водой / холодильник</li>
<li>Охлаждение паров при сушке: холодильник</li>
<li>30 программ управления</li>
<li>3 бака для растворителя</li>
<li>Сушка по времени и датчику конденсации</li>
<li>Встроенный дозатор моющих средств</li>
<li>Дистиллятор</li>
<li>Встроенный дозатор моющих средств</li>
<li>Большой размер люка</li>
<li>Максимальная экономия потребления энергии, воды, растворителя и моющих средств</li>
<li>Экологический фильтр</li>
<li>Максимальная легкость управления</li>
<li>Русифицированный компьютер</li>
<li>Компьютерная диагностика неполадок</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры барабана: 870х500 мм</li>
<li>Мощность:
<ul>
<li>Двигатель привода барабана: 2,2 кВт</li>
<li>Двигатель фильтра: 0,55 кВт</li>
<li>Двигатель насоса: 0,75 кВт</li>
<li>Двигатель вентилятора: 1,1 кВт</li>
<li>Нагрев дистиллятора: 9 кВт</li>
<li>Нагрев сушки: 10,8 кВт</li>
<li>Компрессор холодильника: 3,3 кВт</li>
</ul>
</li>
<li>Время цикла: 40 мин.</li>
<li>Емкость дистиллята: 190 л</li>
<li>Расход воды: 200 л/цикл</li>
<li>Расход воздуха: 0,01 м<sup>3</sup>/мин.</li>
<li>Расход растворителя (от общей загрузки барабана): ≤ 3%</li>
<li>Расход электроэнергии: 8,5 кВт*ч/цикл</li>
<li>Габариты в упаковке: 2080х1660х2500 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",81453,380 В,,1830 мм,1500 мм,2200 мм,0,https://entero.ru/manuals/55334/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.jpg;https://entero.ru/manuals/120829/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%92%D1%8F%D0%B7%D1%8C%D0%BC%D0%B0.pdf;https://entero.ru/manuals/303541/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%92%D1%8F%D0%B7%D1%8C%D0%BC%D0%B0%20%D0%9B%D0%92%D0%A5-16.pdf,4191851,1950 кг,Россия,Россия,16 кг,электрический,380 об/мин.,37 об/мин.
https://cdn.entero.ru/mp@2x/83/48/8348bec1bd4c8e910806d36d6961dfd0.jpg,Машина сухой химической чистки Вязьма ЛВХ-22,Машина сухой химической чистки Вязьма ЛВХ-22,4774278,RUB,Нет,Вязьма,Профоборудование,Прачечное,Химчистка,https://entero.ru/item/81459,"<p>Машина сухой химической чистки <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/81459"">Вязьма ЛВХ-22</a> </b>используется в прачечных образовательных, оздоровительных заведениях, производственных предприятиях, в поликлиниках, гостиницах, детских садах, общежитиях, больницах, роддомах для сухой чистки, отжима и сушки белья. Модель оснащена системой охлаждения и автоматической чисткой моющей жидкости. Основные части машины изготовлены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Автоматическая система управления</li>
<li>Реагент: перхлорэтилен</li>
<li>Охлаждение дистиллятора / растворителя: водой / холодильник</li>
<li>Охлаждение паров при сушке: холодильник</li>
<li>30 программ управления</li>
<li>3 бака для растворителя</li>
<li>Сушка по времени и датчику конденсации</li>
<li>Встроенный дозатор моющих средств</li>
<li>Дистиллятор</li>
<li>Встроенный дозатор моющих средств</li>
<li>Большой размер люка</li>
<li>Максимальная экономия потребления энергии, воды, растворителя и моющих средств</li>
<li>Экологический фильтр</li>
<li>Максимальная легкость управления</li>
<li>Русифицированный компьютер</li>
<li>Компьютерная диагностика неполадок</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры барабана: 940x600 мм</li>
<li>Мощность:
<ul>
<li>Двигатель привода барабана: 3 кВт</li>
<li>Двигатель фильтра: 0,55 кВт</li>
<li>Двигатель насоса: 0,75 кВт</li>
<li>Двигатель вентилятора: 1,5 кВт</li>
<li>Нагрева дистиллятора: 13,5 кВт</li>
<li>Нагрева сушки: 13,8 кВт</li>
<li>Компрессор холодильника: 5,83 кВт</li>
</ul>
</li>
<li>Время цикла: 40 мин.</li>
<li>Емкость дистиллята: 260 л</li>
<li>Расход воды: 330 л/цикл</li>
<li>Расход воздуха: 0,01 м<sup>3</sup>/мин.</li>
<li>Расход растворителя (от общей загрузки барабана): ≤ 3%</li>
<li>Расход электроэнергии: 10 кВт*ч/цикл</li>
<li>Габариты в упаковке: 2200х1850х2380 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",81459,380 В,,1970 мм,1600 мм,2320 мм,0,https://entero.ru/manuals/55349/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.jpg;https://entero.ru/manuals/120832/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%92%D1%8F%D0%B7%D1%8C%D0%BC%D0%B0.pdf;https://entero.ru/manuals/303545/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%92%D1%8F%D0%B7%D1%8C%D0%BC%D0%B0%20%D0%9B%D0%92%D0%A5-22.pdf,5189433,2300 кг,Россия,Россия,22 кг,электрический,400 об/мин.,40 об/мин.
https://cdn.entero.ru/mp@2x/2e/cf/2ecf25e0738f05fd28a10e58149603df.jpg,Машина сухой химической чистки Вязьма ЛВХ-8,Машина сухой химической чистки Вязьма ЛВХ-8,3113887,RUB,Нет,Вязьма,Профоборудование,Прачечное,Химчистка,https://entero.ru/item/81430,"<p>Машина сухой химической чистки <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/81430"">Вязьма ЛВХ-8</a> </b>используется в прачечных образовательных, оздоровительных заведениях, производственных предприятиях, в поликлиниках, гостиницах, детских садах, общежитиях, больницах, роддомах для сухой чистки, отжима и сушки белья. Модель оснащена системой охлаждения и автоматической чисткой моющей жидкости. Основные части машины изготовлены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Автоматическая система управления</li>
<li>Реагент: перхлорэтилен</li>
<li>Охлаждение дистиллятора / растворителя: водой</li>
<li>Охлаждение паров при сушке: холодильник</li>
<li>10 заводских программ и 30 свободно программируемых</li>
<li>3 бака для растворителя</li>
<li>Сушка по времени и датчику конденсации</li>
<li>Встроенный дозатор моющих средств</li>
<li>Дистиллятор</li>
<li>Встроенный дозатор моющих средств</li>
<li>Большой размер люка</li>
<li>Максимальная экономия потребления энергии, воды, растворителя и моющих средств</li>
<li>Экологический фильтр</li>
<li>Максимальная легкость управления</li>
<li>Компьютерная диагностика неполадок</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры барабана: 650х450 мм</li>
<li>Мощность:
<ul>
<li>Двигатель привода барабана: 0,4 кВт</li>
<li>Двигатель фильтра: 0,55 кВт</li>
<li>Двигатель насоса: 0,75 кВт</li>
<li>Двигатель вентилятора: 0,75 кВт</li>
<li>Нагрев дистиллятора (ТЭН): 5,4 кВт</li>
<li>Нагрев сушки (ТЭН): 7,2 кВт</li>
<li>Компрессор холодильника: 1,6 кВт</li>
</ul>
</li>
<li>Время цикла: 40 мин.*</li>
<li>Емкости баков: 80 / 120 / 115 л</li>
<li>Емкость дистиллята: 62 л</li>
<li>Расход воды: 110 л/цикл</li>
<li>Расход воздуха: 0,01 м<sup>3</sup>/мин.</li>
<li>Расход растворителя (от общей загрузки барабана): ≤ 3%</li>
<li>Расход электроэнергии: 3,5 кВт*ч/цикл</li>
<li>Габариты в упаковке: 1240х1850х2170 мм</li>
</ul>

<p><br>
<em>* Примерное значение зависит от выбранной программы чистки.</em></p>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",81430,380 В,,1000 мм,1595 мм,1880 мм,0,https://entero.ru/manuals/55293/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.jpg;https://entero.ru/manuals/120839/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%92%D1%8F%D0%B7%D1%8C%D0%BC%D0%B0.pdf;https://entero.ru/manuals/303539/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D0%92%D1%8F%D0%B7%D1%8C%D0%BC%D0%B0%20%D0%9B%D0%92%D0%A5-8.pdf,3384660,1000 кг,Россия,Россия,8 кг,электрический,400 об/мин.,40 об/мин.
