Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Остаток,Файлы,Старая цена
https://cdn.entero.ru/mp@2x/78/60/7860692601230c069a744ab1e9d6ba86.jpg,Гель для стирки BVC 00505 5 л,Гель для стирки BVC 00505 5 л,0,RUB,Нет,BVC,Профоборудование,Прачечное,Химические средства,https://entero.ru/item/128920,"<p>Гель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128920""><b class=""b"">BVC 00505</b></a> используется в прачечных гостиниц, школ, детских садов, салонов красоты и спортивных клубов для стирки белья и одежды. Гель мгновенно растворяется в воде и эффективно удаляет пятна, сохраняя цвет, бережно относится к ткани и придает вещам приятный аромат.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав: вода, цитрат натрия, синтанол АЛМ-7, альфаолефинсульфонат натрия АОС, алкилполигликозид 12-14, неонол 9-12, отдушка</li>
<li>Рекомендуется избегать попадания в глаза</li>
<li>Канистра из ПЭТ</li>
</ul>

<p><b>Характерисики:</b></p>

<ul>
<li>Объем: 5 л</li>
<li>Срок годности: 3 года</li>
</ul>",128920,0,,
https://cdn.entero.ru/mp@2x/1a/b1/1ab1c40da7bef63667fca50779d607d8.jpg,Средство для стирки PROTAG Laundry line LT-110 5 л,Средство для стирки PROTAG Laundry line LT-110 5 л,2850,RUB,Нет,,Профоборудование,Прачечное,Химические средства,https://entero.ru/item/345006,"<p>Средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/345006""><b class=""b"">PROTAG Laundry line LT-110 </b></a>используется в промышленных, медицинских, дошкольных и образовательных учреждениях, в профессиональных прачечных, химчистках и гостиницах для стирки белья в промышленных стиральных машинах. Высокая моющая способность позволяет удалять с ткани основные типы загрязнений: белок, пищевые пигменты, жировые и масленые загрязнения, для усиления эффекта рекомендуется использование дополнительных бустеров.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 5 л</li>
</ul>",345006,0,https://entero.ru/manuals/420996/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20PROTAG%20Laundry%20line%20LT-110.pdf,3904
https://cdn.entero.ru/mp@2x/2b/5c/2b5c84529aa7d2ccba54e5f981b8c39e.jpg,Ополаскиватель для белья PROTAG Laundry line LT-120 5 л,Ополаскиватель для белья PROTAG Laundry line LT-120 5 л,3209,RUB,Нет,,Профоборудование,Прачечное,Химические средства,https://entero.ru/item/345007,"<p>Средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/345007""><b class=""b"">PROTAG Laundry line LT-120 </b></a>используется в промышленных, медицинских, дошкольных и образовательных учреждениях, в профессиональных прачечных, химчистках и гостиницах для ополаскивания белья в промышленных стиральных машинах. Раствор снимает статическое электричество, снижает износ ткани, облегчает глажение и усиливает способности махровых тканей впитывать влагу.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 5 л</li>
</ul>",345007,0,https://entero.ru/manuals/420998/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20PROTAG%20Laundry%20line%20LT-120.pdf,
